chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr7	602683	5.894403	4.3205814	1.5738215	acetylated_beyond_accessibility	-0.8336406	0.014900684	-0.4443426	0.542233	0.07385588
chr6	44925629	3.4965076	1.9225938	1.5739138	acetylated_beyond_accessibility	0.2303667	0.6730695	0.1601057	0.28267837	0.028564095
chr8	144848682	3.8918204	2.3176746	1.5741458	acetylated_beyond_accessibility	0.86266613	0.537349	0.3130827	0.030663967	0.018324614
chr18	55731743	5.0998664	3.5255802	1.5742862	acetylated_beyond_accessibility	-1.1551652	0.6459706	0.1191566	0.23368764	-0.0052068233
chr12	31749361	5.846439	4.272109	1.5743299	acetylated_beyond_accessibility	0.13729954	1.5221643	0.93067694	1.4208031	-0.0665226
chr12	8325295	2.4849067	0.91052806	1.5743786	acetylated_beyond_accessibility	2.580459	0.5907029	0.24591684	0.322842	0.17468953
chr8	129677911	4.0775375	2.503052	1.5744855	acetylated_beyond_accessibility	-0.10735798	0.545382	0.22526026	0.27826405	-0.0013720989
chr10	70743063	6.059123	4.484611	1.574512	acetylated_beyond_accessibility	-1.2904694	0.5358882	0.06114769	0.88884115	-0.021159649
chr7	20238820	4.934474	3.3587925	1.5756814	acetylated_beyond_accessibility	1.026727	1.1073959	0.4083066	0.6429937	0.039573908
chr10	112912656	3.637586	2.0618188	1.5757673	acetylated_beyond_accessibility	1.9071107	0.5466087	0.8678591	0.53643036	0.021503687
chr21	34967688	4.3307333	2.7546566	1.5760767	acetylated_beyond_accessibility	0.30089545	0.30051565	0.13190937	0.24102473	0.025599957
chr7	103344264	6.508769	4.9326143	1.5761547	acetylated_beyond_accessibility	-0.2784419	0.8938961	0.5513096	0.9411144	0.05113983
chr7	108539213	3.9512436	2.3749042	1.5763395	acetylated_beyond_accessibility	0.07662892	0.08294392	0.18406796	0.4408338	0.023154497
chr7	2355573	5.529429	3.9529235	1.5765054	acetylated_beyond_accessibility	-0.8420737	0.2688973	-0.5718732	-0.09101772	0.067607164
chr12	109477690	6.100319	4.523662	1.5766568	acetylated_beyond_accessibility	2.9376016	0.7229614	0.76716185	0.2754016	-0.13012695
chr12	56244121	4.8751974	3.2983093	1.5768881	acetylated_beyond_accessibility	-0.8569994	0.52501726	0.43225813	0.499408	-0.06955266
chr7	23722970	4.1271343	2.5500584	1.577076	acetylated_beyond_accessibility	-0.19695878	-0.33852434	0.072707176	0.15147471	0.033479214
chr7	106775806	7.2584124	5.681158	1.5772543	acetylated_beyond_accessibility	-3.0348275	-0.21474743	0.08441591	-0.0926795	0.050603867
chr6	19999818	4.304065	2.7268062	1.5772591	acetylated_beyond_accessibility	1.1156507	0.9893174	0.71609163	1.9543009	0.022481441
chr22	39626342	4.6634393	3.0859983	1.577441	acetylated_beyond_accessibility	0.8355112	-0.26805186	0.3426292	-0.23542166	0.045528412
chr20	372021	7.1762547	5.5985475	1.5777073	acetylated_beyond_accessibility	-2.0458288	1.4203582	0.64450693	1.3288403	-0.108373165
chr22	45639085	3.5553482	1.9772817	1.5780665	acetylated_beyond_accessibility	0.99178493	0.53614604	0.4705156	0.61866987	0.029455781
chr20	380051	6.510258	4.9321756	1.5780826	acetylated_beyond_accessibility	-1.6100414	0.24813032	-0.19622421	0.039862633	-0.067770004
chr22	42180486	4.634729	3.0563622	1.5783668	acetylated_beyond_accessibility	-0.69371986	0.2657566	-0.015820265	0.033769608	0.04204154
chr12	64459645	4.4308167	2.8520346	1.5787821	acetylated_beyond_accessibility	-0.44403386	0.50720406	0.19643593	0.49957466	-0.0035657883
chr17	59786838	6.6770835	5.098206	1.5788774	acetylated_beyond_accessibility	-1.0354495	0.9270439	0.42465973	0.60395813	-0.124279976
chr12	57112478	5.7462034	4.1667175	1.5794859	acetylated_beyond_accessibility	-1.1807134	0.6814108	0.15031147	0.7018461	-0.094827175
chr18	3603396	7.4289274	5.8494296	1.5794978	acetylated_beyond_accessibility	-1.4227715	0.55533934	0.96571493	0.78577614	-0.04522133
chr17	4657767	3.7612002	2.1814985	1.5797017	acetylated_beyond_accessibility	0.5397229	-0.18783617	-0.114362955	-0.019861698	0.049317837
chr21	44853896	5.0998664	3.5199628	1.5799036	acetylated_beyond_accessibility	-0.82061315	-0.068434	-0.3716011	0.026382446	0.006630659
chr10	12055934	4.189655	2.6095078	1.580147	acetylated_beyond_accessibility	0.37435627	0.1125617	0.091417074	-0.08446479	0.0056307316
chr6	33271686	7.0992017	5.5189633	1.5802383	acetylated_beyond_accessibility	2.084733	1.8270993	1.4283719	1.7330985	-0.06818628
chr20	54208086	6.393591	4.813276	1.5803151	acetylated_beyond_accessibility	-1.8782356	0.3640604	0.011960983	0.32064342	-0.13826895
chr22	19910111	5.198497	3.6179967	1.5805001	acetylated_beyond_accessibility	-0.5831728	1.4139266	0.58281565	1.3452086	0.020337582
chr20	41539522	5.3375382	3.7568693	1.5806689	acetylated_beyond_accessibility	-1.1801035	0.031752825	0.1512394	0.17084217	-0.016750336
chr7	12590764	5.2983174	3.7174923	1.5808251	acetylated_beyond_accessibility	-0.36173296	0.942858	0.12500286	0.46876884	0.07135224
chr12	132770294	3.6635616	2.0827136	1.580848	acetylated_beyond_accessibility	0.9726033	0.2925911	-0.20576596	-0.1887008	0.022071362
chr10	18583027	4.7184987	3.137247	1.5812516	acetylated_beyond_accessibility	-0.029561758	0.19933367	0.27557397	0.37604475	-0.0003643036
chr12	55167185	2.7725887	1.1913209	1.5812678	acetylated_beyond_accessibility	1.021987	0.7380798	0.4335432	0.5999595	0.12363815
chr17	29695090	3.583519	2.0017514	1.5817676	acetylated_beyond_accessibility	0.4642279	0.5023198	0.08979106	0.24425459	0.064254045
chr17	13523061	4.882802	3.3010283	1.5817738	acetylated_beyond_accessibility	0.040482044	0.29470778	0.1286645	0.4582858	-0.034499884
chr6	33419168	6.152733	4.5706153	1.5821176	acetylated_beyond_accessibility	-1.4217641	0.9669261	0.10776281	0.6769819	-0.0050139427
chr8	38082750	6.3261495	4.7438593	1.5822902	acetylated_beyond_accessibility	-1.1169369	0.14199162	0.3470211	0.5848174	-0.06479454
chr7	102992010	6.0935698	4.5111084	1.5824614	acetylated_beyond_accessibility	-1.6217475	0.7840686	0.4159422	0.70238495	0.0565629
chr10	28839096	5.209486	3.626567	1.5829191	acetylated_beyond_accessibility	-0.6812854	0.31040907	0.14861321	0.43275023	-0.005170107
chr8	78881589	3.1354942	1.552212	1.5832822	acetylated_beyond_accessibility	1.2612946	-0.026926517	0.28558075	0.12105262	0.016252637
chr17	72907513	4.75359	3.170298	1.583292	acetylated_beyond_accessibility	-0.13630009	0.17832899	0.3716638	0.32888675	-0.041166306
chr20	47259247	3.8286414	2.2450483	1.5835931	acetylated_beyond_accessibility	0.9310298	0.81822205	0.56440926	0.4568174	-0.0011909008
chr8	74866610	3.465736	1.8820148	1.5837212	acetylated_beyond_accessibility	1.7312262	0.5033157	0.90388227	0.18947482	-0.009359002
chr17	42222333	4.394449	2.8107157	1.5837336	acetylated_beyond_accessibility	0.5519202	0.43621635	0.40006185	0.96187615	-0.024121284
chr17	16420109	4.890349	3.3066006	1.5837483	acetylated_beyond_accessibility	-0.8191476	0.01414299	0.08484006	0.012572527	-0.038499832
chr17	75683853	4.0253515	2.441238	1.5841136	acetylated_beyond_accessibility	0.2141738	1.060976	0.42175937	0.39808607	0.014010906
chr17	44067619	5.049856	3.465663	1.5841932	acetylated_beyond_accessibility	1.1433659	0.5225048	0.2615335	0.3674817	-0.06411576
chr8	144768633	3.7376697	2.1534355	1.5842342	acetylated_beyond_accessibility	1.0074208	0.7297311	0.13854599	0.8573396	-0.039516926
chr10	14181414	4.543295	2.9585547	1.5847402	acetylated_beyond_accessibility	-0.6124506	0.39522004	-0.0017120838	0.04311514	-0.0034196377
chr10	5094583	4.2904596	2.704965	1.5854945	acetylated_beyond_accessibility	-0.039459705	0.620239	0.17693496	0.15156364	0.0020108223
chr10	63707496	3.583519	1.997827	1.5856919	acetylated_beyond_accessibility	0.6258607	0.7471988	0.81948566	0.39817	0.021003962
chr8	10711155	3.871201	2.2850208	1.5861802	acetylated_beyond_accessibility	1.2853949	0.3748858	0.21443129	0.1596117	0.008433342
chr7	137978674	4.6151204	3.0280404	1.58708	acetylated_beyond_accessibility	0.38248873	1.3015232	0.47769594	1.1034203	0.05599761
chr6	56891005	4.7184987	3.1310513	1.5874474	acetylated_beyond_accessibility	-0.13412356	0.5538547	-0.03273225	0.8579185	0.016705036
chr17	80327703	3.2580965	1.6704632	1.5876333	acetylated_beyond_accessibility	0.9339496	0.4014312	0.36419523	0.25797236	0.09192574
chr17	59297233	3.871201	2.282659	1.588542	acetylated_beyond_accessibility	0.8016975	0.6560626	0.128932	0.4406259	0.017171144
chr17	7309050	5.638355	4.049782	1.588573	acetylated_beyond_accessibility	0.079707146	0.57525444	0.28169727	0.9795189	-0.07301235
chr12	121659150	6.232448	4.6434298	1.5890183	acetylated_beyond_accessibility	-1.4175289	0.5372987	-0.05463028	0.6916795	-0.121647835
chr10	50563987	4.727388	3.1378896	1.5894983	acetylated_beyond_accessibility	-0.5326965	-0.2597437	0.06820965	-0.1793983	0.0053241253
chr17	1438913	3.3322046	1.7426397	1.5895649	acetylated_beyond_accessibility	1.6960195	0.2897135	0.050755262	0.30198848	0.05067563
chr20	33423403	5.2257466	3.635788	1.5899587	acetylated_beyond_accessibility	-0.29218054	0.88566303	0.33417726	0.72936726	-0.025377035
chr10	4868438	6.073045	4.4829593	1.5900855	acetylated_beyond_accessibility	-1.3855958	1.014874	0.33439732	0.7189503	-0.014971256
chr10	61778282	3.6635616	2.0727987	1.5907629	acetylated_beyond_accessibility	-0.5258435	-0.02803135	-0.0790323	0.010251045	0.01957941
chr17	28860464	5.739793	4.148903	1.5908899	acetylated_beyond_accessibility	-1.545527	1.2771945	-0.0049300194	0.2386303	-0.11522198
chr18	58259277	5.1119876	3.520608	1.5913796	acetylated_beyond_accessibility	-0.011748791	0.0410707	0.031210423	0.008726835	-0.004498005
chr8	99404441	3.7376697	2.146184	1.5914857	acetylated_beyond_accessibility	-0.2777722	0.04444146	0.01681757	0.21432734	0.009531975
chr6	30516433	6.2245584	4.632518	1.5920405	acetylated_beyond_accessibility	0.116613865	1.4932451	0.43704557	0.95467424	-0.048864365
chr10	63106451	4.5108595	2.9183738	1.5924857	acetylated_beyond_accessibility	-0.6308079	0.21604705	0.10183978	-0.25026488	-0.00083971024
chr17	29723698	5.1357985	3.542842	1.5929565	acetylated_beyond_accessibility	-0.61256623	0.73677635	0.19081283	-0.14502358	-0.06298709
chr22	39959721	4.8121843	3.2186794	1.5935049	acetylated_beyond_accessibility	-0.33255887	-0.5062866	-0.011065006	0.04576683	0.05553913
chr12	65603148	4.304065	2.7100449	1.5940204	acetylated_beyond_accessibility	0.28930044	0.80340767	-0.11543155	-0.2386291	-0.07859516
chr22	35219188	3.5263605	1.9320246	1.5943359	acetylated_beyond_accessibility	0.7520181	0.47605407	0.5986575	0.4013306	0.028320312
chr10	69390286	4.5325994	2.9380774	1.594522	acetylated_beyond_accessibility	-1.2473304	0.33272386	-0.081314325	0.3824594	-0.016528845
chr12	712542	3.583519	1.9887356	1.5947834	acetylated_beyond_accessibility	1.3725177	0.66134703	0.94194376	0.59520686	0.059725165
chr22	30729035	3.9512436	2.3559303	1.5953133	acetylated_beyond_accessibility	0.6768162	0.72076416	0.08727884	0.5220413	0.03515482
chr12	106945451	2.3025851	0.7070198	1.5955653	acetylated_beyond_accessibility	0.67853427	0.2623099	0.029721737	0.046305895	0.1593132
chr20	37379064	6.616065	5.020407	1.5956578	acetylated_beyond_accessibility	-1.3574264	0.39765596	0.8358488	0.214993	-0.07638407
chr12	28012683	4.4426513	2.8469675	1.5956838	acetylated_beyond_accessibility	0.8946476	0.29770684	0.52237487	0.49238372	-0.0027873516
chr17	27572847	5.075174	3.4794054	1.5957685	acetylated_beyond_accessibility	-1.0252755	0.39067268	0.15014124	0.28321075	-0.051264763
chr22	30744413	3.5553482	1.9595032	1.595845	acetylated_beyond_accessibility	1.5569491	0.054692507	0.33594847	0.12913275	0.029067516
chr17	64507613	5.986452	4.390354	1.596098	acetylated_beyond_accessibility	-0.36082554	1.0016737	0.041736126	0.6001296	-0.08919144
chr17	28871279	5.411646	3.8154483	1.5961976	acetylated_beyond_accessibility	-0.5757439	0.3879614	-0.01861453	0.38687658	-0.07860279
chr8	53731482	4.7095304	3.1131523	1.5963781	acetylated_beyond_accessibility	0.5247984	0.39634895	0.432261	0.16079974	0.0007455349
chr10	96124788	6.5072775	4.9108424	1.5964351	acetylated_beyond_accessibility	-2.497923	-0.12114096	0.025931358	0.2998724	-0.023965359
chr6	81938399	5.327876	3.7312694	1.5966067	acetylated_beyond_accessibility	0.32954025	1.3676333	0.8410592	2.0883393	0.018565893
chr10	102112540	5.988961	4.392278	1.596683	acetylated_beyond_accessibility	-0.5971625	0.2374816	0.45049	0.47254848	-0.018230438
chr17	36611883	4.727388	3.130412	1.5969758	acetylated_beyond_accessibility	-0.38957477	1.0231862	0.11904764	0.9765258	-0.057005644
chr7	64945495	6.0234475	4.426158	1.5972896	acetylated_beyond_accessibility	-1.9657719	0.65121555	0.21353483	0.77591896	0.028959274
chr20	35955359	5.521461	3.9234505	1.5980105	acetylated_beyond_accessibility	0.731205	0.6308975	0.3656268	0.7269268	-0.011060715
chr20	10510466	3.988984	2.3909469	1.5980372	acetylated_beyond_accessibility	-0.15147209	-0.23216438	-0.2552762	-0.25782895	0.022224903
chr12	1305142	5.31812	3.7198052	1.5983148	acetylated_beyond_accessibility	-0.4513471	0.06504202	-0.18588853	0.359972	-0.06702089
chr17	63634098	5.288267	3.6896558	1.5986114	acetylated_beyond_accessibility	0.9352412	0.7172198	0.668561	0.76177216	-0.048000097
chr8	126002732	4.304065	2.7043912	1.599674	acetylated_beyond_accessibility	-0.15014696	0.08800912	0.12735009	0.27955723	0.022423029
chr20	41643727	4.7095304	3.1098447	1.5996857	acetylated_beyond_accessibility	0.650769	1.5424128	0.48368192	1.1640725	-0.0223732
chr7	130152883	4.465908	2.8659477	1.5999603	acetylated_beyond_accessibility	0.057415247	0.16425419	0.17940068	0.14465046	0.06448436
chr17	55452643	5.2832036	3.683179	1.6000247	acetylated_beyond_accessibility	-0.5511987	0.55729914	0.5108843	0.5820689	-0.07268071
chr7	105013921	7.8018003	6.2017403	1.60006	acetylated_beyond_accessibility	-1.380887	0.6130657	0.08014345	0.76336956	-0.0348773
chr6	30508448	4.0943446	2.494049	1.6002955	acetylated_beyond_accessibility	0.3993709	0.7744186	0.6359029	0.87929773	0.017694712
chr17	15491895	4.2341065	2.633511	1.6005955	acetylated_beyond_accessibility	-0.62764454	0.2802186	0.07086539	0.059455633	0.03216052
chr7	130943569	4.7004805	3.0992754	1.6012051	acetylated_beyond_accessibility	-0.27469397	0.8622792	0.046710014	0.18056464	0.045007944
chr7	106345820	4.2904596	2.6892388	1.6012208	acetylated_beyond_accessibility	0.20872211	0.39951253	-0.023049116	0.542537	0.0360322
chr8	104616882	5.3565865	3.7551358	1.6014507	acetylated_beyond_accessibility	-1.4673624	0.16112804	0.0049602985	0.04685235	-0.012112856
chr17	77333150	3.5263605	1.9248986	1.6014619	acetylated_beyond_accessibility	0.54246783	0.59953475	-0.0019251108	0.34849906	0.056631804
chr22	38514778	4.75359	3.1515872	1.6020029	acetylated_beyond_accessibility	-0.5442605	0.9261954	0.03913212	0.7230253	0.046265125
chr22	28448844	3.6109178	2.0087426	1.6021752	acetylated_beyond_accessibility	0.4065261	0.20219636	0.007679701	0.17361951	0.025015593
chr6	38789560	2.5649493	0.962757	1.6021923	acetylated_beyond_accessibility	1.5201892	-0.08326286	0.20079982	-0.03739339	-0.026563168
chr7	158859003	5.8636312	4.2613363	1.6022949	acetylated_beyond_accessibility	-1.7401927	0.5244341	0.05795908	-0.21767521	0.050961018
chr22	29520996	3.3672957	1.764827	1.6024687	acetylated_beyond_accessibility	2.5276034	0.60911727	0.6102104	0.35856986	0.028210163
chr22	29590098	3.0445225	1.4420137	1.6025088	acetylated_beyond_accessibility	1.0494089	-0.21221924	-0.32126546	-0.22379124	0.01505208
chr6	14742884	4.0430512	2.4398284	1.6032228	acetylated_beyond_accessibility	1.1884964	0.39265156	0.587661	0.37811255	0.021278143
chr8	53945265	5.926926	4.3236475	1.6032786	acetylated_beyond_accessibility	-0.6150043	1.3247519	0.85997725	1.3160543	-0.044133186
chr18	9870535	6.8394766	5.236115	1.6033616	acetylated_beyond_accessibility	-2.9802732	-0.04447031	0.21692038	0.4557476	-0.03528452
chr7	157136560	4.5849676	2.981538	1.6034296	acetylated_beyond_accessibility	0.91808367	1.0990074	0.5401995	1.1961977	0.04505706
chr10	99658834	5.5412636	3.936571	1.6046927	acetylated_beyond_accessibility	0.3906219	0.93510175	0.121420145	0.2763865	-0.019374847
chr10	17263791	2.3978953	0.7925321	1.6053632	acetylated_beyond_accessibility	1.8294843	0.025935113	0.37031662	0.13371909	0.024826705
chr17	81872122	6.4281054	4.822389	1.6057162	acetylated_beyond_accessibility	-0.45391703	0.4010358	0.109286785	0.37104988	-0.12279463
chr20	38434889	6.289716	4.6839833	1.6057324	acetylated_beyond_accessibility	-1.5961401	-0.04560423	-0.4294772	-0.5408206	-0.08122063
chr17	69235628	3.7841897	2.1779642	1.6062255	acetylated_beyond_accessibility	0.301445	0.11431718	-0.114055395	0.0006585121	-0.014048576
chr12	19515368	4.060443	2.4541688	1.6062741	acetylated_beyond_accessibility	0.7182491	1.1793699	0.5968499	1.1558948	-0.0007855892
chr6	47134917	5.7838254	4.177197	1.6066284	acetylated_beyond_accessibility	-0.1758771	1.8022842	0.49902916	1.1005507	0.007191181
chr17	33474561	5.247024	3.6400318	1.6069922	acetylated_beyond_accessibility	-0.46859312	0.40747833	0.25760984	0.60603905	-0.060619116
chr7	139631249	5.476464	3.8692284	1.6072354	acetylated_beyond_accessibility	-0.14157581	1.5365114	0.36856842	1.1731873	0.051898718
chr6	150151120	6.637258	5.0299706	1.6072874	acetylated_beyond_accessibility	-1.561482	0.5917244	0.5456333	0.5813823	-0.06335068
chr18	3604227	7.7634463	6.155767	1.6076794	acetylated_beyond_accessibility	-2.7029064	0.009347439	0.41632652	0.6150961	-0.050027847
chr22	27718377	5.049856	3.4419465	1.6079097	acetylated_beyond_accessibility	0.06929994	0.29002428	0.9035554	0.90130997	0.042044163
chr6	166910803	3.8286414	2.2205763	1.6080651	acetylated_beyond_accessibility	0.6189368	0.37551832	0.4921682	0.36126995	0.01411581
chr17	80873847	3.1354942	1.5273567	1.6081375	acetylated_beyond_accessibility	1.1006199	0.10746586	0.19529212	0.20402563	0.114381075
chr20	9025792	3.295837	1.6874986	1.6083384	acetylated_beyond_accessibility	1.232281	1.0602272	0.47690797	0.38764358	0.016151905
chr6	6657525	5.09375	3.48538	1.6083701	acetylated_beyond_accessibility	-0.72632575	0.19171262	0.4076159	0.30222464	0.016047716
chr7	100556754	3.8501477	2.2417035	1.6084442	acetylated_beyond_accessibility	0.34802246	0.2356968	0.18721175	0.19850779	0.03338504
chr17	75060129	3.8501477	2.2406702	1.6094775	acetylated_beyond_accessibility	0.13505101	0.20047092	0.0058600903	0.11275673	-0.006966114
chr10	72320889	7.2041492	5.594527	1.6096225	acetylated_beyond_accessibility	-1.7034731	0.26728868	-0.015711784	0.06816387	-0.047067165
chr7	22123290	3.988984	2.3791203	1.6098638	acetylated_beyond_accessibility	0.9491091	0.899796	0.28160572	0.41029596	0.03205657
chr6	123530052	3.5263605	1.9162331	1.6101274	acetylated_beyond_accessibility	0.30530095	0.73510575	0.34356546	0.7680428	0.014647365
chr8	19348148	3.1354942	1.5250347	1.6104596	acetylated_beyond_accessibility	1.9250484	0.4469614	0.7692938	0.14226091	0.018115878
chr8	60467659	3.637586	2.0265863	1.6109998	acetylated_beyond_accessibility	1.0009193	1.3430786	0.5045383	0.5975449	-0.01890397
chr10	31977525	4.204693	2.5934134	1.6112795	acetylated_beyond_accessibility	0.3395834	0.83598685	0.34150267	0.6550183	0.004261732
chr20	372999	6.795706	5.184162	1.6115437	acetylated_beyond_accessibility	-1.9229636	0.82803583	0.46444035	0.6507726	-0.046714783
chr17	48443034	4.0253515	2.4137928	1.6115587	acetylated_beyond_accessibility	0.8171041	1.180115	0.62817836	0.8405502	0.02078414
chr12	112096582	4.189655	2.5780048	1.61165	acetylated_beyond_accessibility	0.88257194	0.3792739	0.3210845	0.37359405	-0.000238657
