chr	center	observed_log	atac_pred_log	true_residual	class	multimodal_residual
chr20	23132646	6.1590953	5.405509	0.7535863	acetylated_beyond_accessibility	0.14571714
chr10	73909154	6.0450053	5.2909436	0.7540617	acetylated_beyond_accessibility	0.33020163
chr10	96619324	6.122493	5.3681293	0.75436354	acetylated_beyond_accessibility	0.13713312
chr21	35485549	5.327876	4.573508	0.7543683	acetylated_beyond_accessibility	0.6982341
chr22	39774135	5.7899604	5.034422	0.75553846	acetylated_beyond_accessibility	-0.3694191
chr17	57856595	5.192957	4.437052	0.75590515	acetylated_beyond_accessibility	-0.13168478
chr6	147222458	5.9427996	5.1866016	0.7561979	acetylated_beyond_accessibility	0.7054453
chr20	5784965	5.886104	5.129569	0.75653505	acetylated_beyond_accessibility	0.60836077
chr18	45059921	5.918894	5.1622314	0.75666237	acetylated_beyond_accessibility	0.28889084
chr12	50589886	5.9989367	5.24221	0.75672674	acetylated_beyond_accessibility	0.14915466
chr17	48626527	6.1092477	5.3524766	0.7567711	acetylated_beyond_accessibility	0.46367025
chr6	13668731	5.7365723	4.9794674	0.7571049	acetylated_beyond_accessibility	0.87441826
chr8	109369729	5.7430034	4.985671	0.7573323	acetylated_beyond_accessibility	0.2569704
chr17	57343196	5.303305	4.5459056	0.75739956	acetylated_beyond_accessibility	0.6488509
chr6	20034201	5.476464	4.718859	0.7576046	acetylated_beyond_accessibility	0.30415773
chr10	122931501	5.9687076	5.211077	0.75763035	acetylated_beyond_accessibility	0.5375428
chr6	2841804	5.918894	5.1608076	0.7580862	acetylated_beyond_accessibility	0.086111546
chr18	11925936	5.627621	4.869406	0.75821495	acetylated_beyond_accessibility	0.07638502
chr7	138250086	4.6634393	3.904696	0.7587433	acetylated_beyond_accessibility	0.017442942
chr12	124259712	6.001415	5.242654	0.7587609	acetylated_beyond_accessibility	0.29402733
chr12	89181712	3.8918204	3.1327603	0.75906014	acetylated_beyond_accessibility	0.72868633
chr10	73930868	5.7745514	5.01537	0.7591815	acetylated_beyond_accessibility	0.2780385
chr8	27363891	6.322565	5.563216	0.75934887	acetylated_beyond_accessibility	0.30313015
chr7	77873555	5.7462034	4.9868546	0.75934887	acetylated_beyond_accessibility	0.44528723
chr21	39004356	4.7957907	4.0362287	0.759562	acetylated_beyond_accessibility	0.33787775
chr18	30676248	6.003887	5.244194	0.75969315	acetylated_beyond_accessibility	0.5090151
chr22	42462288	5.32301	4.5630856	0.7599244	acetylated_beyond_accessibility	0.7209554
chr6	3912122	5.3612924	4.601042	0.76025057	acetylated_beyond_accessibility	-0.12068558
chr10	123135254	6.0282784	5.2680144	0.7602639	acetylated_beyond_accessibility	-0.15830469
chr10	71883145	5.645447	4.884262	0.7611847	acetylated_beyond_accessibility	0.055386543
chr18	59546402	4.8121843	4.0504975	0.7616868	acetylated_beyond_accessibility	0.7914338
chr17	15236573	5.799093	5.037088	0.76200485	acetylated_beyond_accessibility	0.20865536
chr7	138670821	4.5325994	3.7705543	0.76204515	acetylated_beyond_accessibility	-0.08063245
chr6	40715968	5.9687076	5.2066393	0.7620683	acetylated_beyond_accessibility	0.26679134
chr7	12719288	5.902633	5.1402693	0.7623639	acetylated_beyond_accessibility	0.1753025
chr12	128020056	3.4965076	2.7339177	0.76258993	acetylated_beyond_accessibility	0.7631097
chr6	81938399	5.826	5.06274	0.76326036	acetylated_beyond_accessibility	0.6145015
chr12	105850311	4.955827	4.192063	0.7637644	acetylated_beyond_accessibility	0.006799221
chr12	121650057	5.988961	5.225185	0.7637763	acetylated_beyond_accessibility	0.20469856
chr12	75938394	5.575949	4.8120546	0.76389456	acetylated_beyond_accessibility	-0.20782423
chr7	106585511	5.966147	5.2019672	0.7641797	acetylated_beyond_accessibility	0.20253372
chr7	37357445	5.9558372	5.191431	0.7644062	acetylated_beyond_accessibility	-0.022320747
chr7	12647695	5.8777356	5.1132717	0.7644639	acetylated_beyond_accessibility	-0.03145981
chr18	46866700	5.3844953	4.619535	0.7649603	acetylated_beyond_accessibility	0.5749202
chr12	6345828	5.9964523	5.23123	0.76522255	acetylated_beyond_accessibility	0.013140202
chr6	7165879	5.9480352	5.1822944	0.7657409	acetylated_beyond_accessibility	0.7873912
chr17	8420548	5.963579	5.1976824	0.7658968	acetylated_beyond_accessibility	0.18863726
chr17	48443034	5.365976	4.599775	0.766201	acetylated_beyond_accessibility	0.09182978
chr12	70756287	5.7462034	4.9794083	0.76679516	acetylated_beyond_accessibility	0.07534647
chr6	129684649	5.918894	5.151546	0.7673478	acetylated_beyond_accessibility	0.16156101
chr18	8913489	6.0185933	5.2512217	0.76737165	acetylated_beyond_accessibility	0.23033524
chr6	16224612	5.918894	5.151275	0.76761866	acetylated_beyond_accessibility	0.46680307
chr12	123743174	4.8751974	4.107572	0.76762533	acetylated_beyond_accessibility	-0.32383156
chr7	116466572	5.398163	4.630419	0.76774406	acetylated_beyond_accessibility	0.48976994
chr12	7242524	5.655992	4.8882217	0.7677703	acetylated_beyond_accessibility	0.13089418
chr7	43757054	5.8777356	5.1099358	0.76779985	acetylated_beyond_accessibility	-0.08423662
chr20	9149250	5.961005	5.1924825	0.76852274	acetylated_beyond_accessibility	0.5978317
chr22	21867645	6.079933	5.3112297	0.76870346	acetylated_beyond_accessibility	-0.30454397
chr6	37232752	6.175867	5.4071503	0.7687168	acetylated_beyond_accessibility	0.08761454
chr7	135160318	6.09131	5.3217573	0.7695527	acetylated_beyond_accessibility	0.066930294
chr6	49636864	5.869297	5.098756	0.7705412	acetylated_beyond_accessibility	1.104146
chr21	14630874	5.549076	4.7783065	0.7707696	acetylated_beyond_accessibility	0.10839033
chr20	23152565	6.0544395	5.2830534	0.77138615	acetylated_beyond_accessibility	0.15010548
chr12	66920417	5.313206	4.5415287	0.7716775	acetylated_beyond_accessibility	0.25220966
chr17	36728704	5.9427996	5.1703873	0.7724123	acetylated_beyond_accessibility	0.41742754
chr6	4292095	5.313206	4.5401397	0.7730665	acetylated_beyond_accessibility	-0.12413359
chr7	5555312	6.1092477	5.335806	0.7734418	acetylated_beyond_accessibility	-0.31788445
chr10	3852598	5.891644	5.117696	0.7739482	acetylated_beyond_accessibility	0.43669033
chr10	22134230	6.331502	5.5575314	0.7739706	acetylated_beyond_accessibility	-0.023347855
chr17	53748369	5.370638	4.596168	0.77446985	acetylated_beyond_accessibility	0.17568064
chr7	139340416	6.1420374	5.366786	0.7752514	acetylated_beyond_accessibility	0.14837074
chr20	22922021	5.5645204	4.7890544	0.77546597	acetylated_beyond_accessibility	0.28018188
chr22	21587938	6.1654177	5.3894014	0.77601624	acetylated_beyond_accessibility	0.18230534
chr12	49233177	6.1484685	5.372257	0.77621126	acetylated_beyond_accessibility	0.5392957
chr7	101266110	5.866468	5.089944	0.77652407	acetylated_beyond_accessibility	0.44526005
chr6	105810723	6.20859	5.4319816	0.77660847	acetylated_beyond_accessibility	0.22169971
chr20	48842066	5.241747	4.4646616	0.7770853	acetylated_beyond_accessibility	0.31582928
chr12	123033889	5.8607864	5.0836954	0.777091	acetylated_beyond_accessibility	0.07826233
chr22	22836737	5.9215784	5.144374	0.7772045	acetylated_beyond_accessibility	0.29937553
chr12	55426253	3.6109178	2.833476	0.77744174	acetylated_beyond_accessibility	0.7352271
chr8	73312491	6.1590953	5.381053	0.7780423	acetylated_beyond_accessibility	0.77750874
chr22	30184054	5.062595	4.284411	0.77818394	acetylated_beyond_accessibility	0.4848776
chr17	72997783	4.6051702	3.8267655	0.7784047	acetylated_beyond_accessibility	-0.04620266
chr20	49765281	6.122493	5.3413105	0.7811823	acetylated_beyond_accessibility	0.5732994
chr10	45175727	5.09375	4.312376	0.781374	acetylated_beyond_accessibility	0.16594172
chr20	4082946	5.9401712	5.158618	0.78155327	acetylated_beyond_accessibility	0.32235765
chr22	27314559	5.620401	4.8386965	0.7817044	acetylated_beyond_accessibility	0.26130056
chr7	108246468	6.1114674	5.3296967	0.7817707	acetylated_beyond_accessibility	0.24134445
chr20	31918171	5.1817837	4.399825	0.7819586	acetylated_beyond_accessibility	0.3629527
chr10	60425755	4.7095304	3.927499	0.7820313	acetylated_beyond_accessibility	-0.08775568
chr10	71894111	5.7071104	4.924718	0.7823925	acetylated_beyond_accessibility	0.3906603
chr7	16398743	3.465736	2.6832304	0.7825055	acetylated_beyond_accessibility	0.6913886
chr8	71831495	5.9584246	5.1757064	0.7827182	acetylated_beyond_accessibility	-0.07125139
chr7	2758107	5.857933	5.074752	0.7831812	acetylated_beyond_accessibility	0.21681595
chr22	30216897	5.934894	5.151518	0.7833762	acetylated_beyond_accessibility	-0.07489443
chr6	109804241	3.6888795	2.9048154	0.78406405	acetylated_beyond_accessibility	0.46873713
chr6	90458806	6.1654177	5.381021	0.78439665	acetylated_beyond_accessibility	0.09684563
chr7	158835322	5.891644	5.107155	0.78448915	acetylated_beyond_accessibility	-0.060800076
chr18	8998975	5.5683446	4.7838397	0.7845049	acetylated_beyond_accessibility	-0.29736662
chr20	1061663	5.0106354	4.225979	0.7846565	acetylated_beyond_accessibility	0.1443224
chr10	3740369	5.4553213	4.670556	0.78476524	acetylated_beyond_accessibility	0.117806435
chr18	812604	5.8607864	5.075652	0.7851343	acetylated_beyond_accessibility	0.18535233
chr7	149719169	6.1246834	5.3395157	0.7851677	acetylated_beyond_accessibility	0.048538685
chr6	167857217	5.7960577	5.0107927	0.78526497	acetylated_beyond_accessibility	1.0595441
chr8	67110017	5.8081427	5.02239	0.7857528	acetylated_beyond_accessibility	0.43226576
chr7	66461130	5.332719	4.546935	0.78578377	acetylated_beyond_accessibility	0.28094578
chr10	72637612	5.7268476	4.940799	0.7860484	acetylated_beyond_accessibility	0.7653403
chr7	158863817	6.0980744	5.311966	0.7861085	acetylated_beyond_accessibility	0.097130775
chr7	24763482	5.805135	5.0190153	0.78611946	acetylated_beyond_accessibility	0.44477415
chr17	40567578	3.3672957	2.580901	0.78639483	acetylated_beyond_accessibility	0.46137166
chr7	111224007	5.9322453	5.145809	0.7864361	acetylated_beyond_accessibility	0.49649048
chr17	47982323	5.8636312	5.07693	0.7867012	acetylated_beyond_accessibility	0.22508335
chr17	82886226	5.988961	5.201566	0.787395	acetylated_beyond_accessibility	0.2010827
chr12	132471266	5.9375362	5.149989	0.7875471	acetylated_beyond_accessibility	0.21949625
chr7	103025675	5.605802	4.817157	0.78864527	acetylated_beyond_accessibility	-0.2937193
chr8	28943973	6.063785	5.274953	0.7888322	acetylated_beyond_accessibility	0.47562933
chr20	829229	6.0063534	5.21719	0.7891636	acetylated_beyond_accessibility	0.07372761
chr7	127838156	5.9738097	5.1838455	0.7899642	acetylated_beyond_accessibility	-0.03847599
chr12	47833763	5.986452	5.1964574	0.7899947	acetylated_beyond_accessibility	-0.0045986176
chr6	50959300	6.003887	5.213591	0.7902961	acetylated_beyond_accessibility	0.90913343
chr17	62179709	5.549076	4.7586613	0.7904148	acetylated_beyond_accessibility	0.36752844
chr10	978995	3.988984	3.1984756	0.7905085	acetylated_beyond_accessibility	-0.52515864
chr12	20810703	2.944439	2.1538472	0.7905917	acetylated_beyond_accessibility	0.29286957
chr7	107008097	6.1675167	5.376791	0.7907257	acetylated_beyond_accessibility	0.612658
chr10	3665559	6.2859983	5.4948835	0.7911148	acetylated_beyond_accessibility	-0.019313812
chr6	150268112	6.2576675	5.4660063	0.79166126	acetylated_beyond_accessibility	-0.20875835
chr18	12492051	6.2383246	5.4457693	0.79255533	acetylated_beyond_accessibility	0.10149193
chr6	109237236	6.0234475	5.230068	0.7933793	acetylated_beyond_accessibility	0.37517214
chr22	26405041	6.0306854	5.237155	0.79353046	acetylated_beyond_accessibility	-0.2410059
chr22	21629425	6.0935698	5.2996454	0.79392433	acetylated_beyond_accessibility	0.026792526
chr6	68740943	5.8377304	5.0434275	0.79430294	acetylated_beyond_accessibility	0.45659447
chr12	113231736	5.9788857	5.1841803	0.7947054	acetylated_beyond_accessibility	0.22913933
chr8	73520800	6.0844994	5.2891207	0.7953787	acetylated_beyond_accessibility	0.12213802
chr10	14993607	2.5649493	1.7685567	0.79639256	acetylated_beyond_accessibility	0.050497413
chr7	124992962	5.4595857	4.663063	0.7965226	acetylated_beyond_accessibility	0.26065207
chr18	14543600	1.609438	0.8124021	0.7970358	acetylated_beyond_accessibility	0.12787443
chr7	106365383	5.652489	4.855443	0.7970462	acetylated_beyond_accessibility	0.02869749
chr22	19947716	5.9788857	5.1815577	0.797328	acetylated_beyond_accessibility	0.3280449
chr22	27594963	5.365976	4.568428	0.7975478	acetylated_beyond_accessibility	0.14677191
chr6	31703030	5.855072	5.057388	0.7976842	acetylated_beyond_accessibility	0.40945292
chr12	110354360	6.1092477	5.3114433	0.79780436	acetylated_beyond_accessibility	0.24321556
chr8	133540337	6.3733196	5.575407	0.7979126	acetylated_beyond_accessibility	0.15502691
chr10	26222752	4.8598123	4.0617657	0.7980466	acetylated_beyond_accessibility	0.93311214
chr22	19681483	5.8493247	5.0506725	0.7986522	acetylated_beyond_accessibility	0.2164197
chr12	62232318	5.894403	5.0949206	0.79948235	acetylated_beyond_accessibility	0.39632607
chr7	104967306	5.8522024	5.0525	0.79970264	acetylated_beyond_accessibility	0.39729595
chr8	124947118	4.26268	3.4629579	0.7997222	acetylated_beyond_accessibility	0.20224953
chr8	79818770	5.117994	4.3180604	0.79993343	acetylated_beyond_accessibility	0.033630848
chr17	76737691	5.9322453	5.132105	0.8001404	acetylated_beyond_accessibility	0.29639673
chr6	3913256	5.587249	4.7871084	0.8001404	acetylated_beyond_accessibility	0.031318665
chr17	63275671	4.26268	3.4625022	0.8001778	acetylated_beyond_accessibility	0.0857327
chr8	9232854	4.962845	4.161857	0.8009877	acetylated_beyond_accessibility	-0.12913942
chr17	77122723	5.9215784	5.120543	0.8010354	acetylated_beyond_accessibility	0.37674522
chr6	44974673	4.6151204	3.813795	0.8013253	acetylated_beyond_accessibility	-0.040062428
chr6	15089162	6.3080983	5.506662	0.8014364	acetylated_beyond_accessibility	0.08162117
chr10	72689847	5.4380794	4.636392	0.80168724	acetylated_beyond_accessibility	0.23243427
chr6	31652513	5.9532433	5.150472	0.8027711	acetylated_beyond_accessibility	0.20222902
chr7	16399826	3.4339871	2.6306129	0.8033743	acetylated_beyond_accessibility	0.0948987
chr10	98463197	5.6240177	4.8200135	0.8040042	acetylated_beyond_accessibility	0.1294303
chr18	9804152	6.107023	5.30297	0.8040528	acetylated_beyond_accessibility	-0.07281017
chr22	21755957	5.976351	5.171896	0.8044548	acetylated_beyond_accessibility	0.7077689
chr7	140488481	6.150603	5.3461227	0.8044801	acetylated_beyond_accessibility	0.291687
chr17	61145316	4.8121843	4.0075555	0.80462885	acetylated_beyond_accessibility	0.5748124
chr8	93874053	4.8441873	4.0388765	0.8053107	acetylated_beyond_accessibility	-0.022185802
chr22	19479502	5.961005	5.155321	0.8056841	acetylated_beyond_accessibility	0.28500223
chr22	20080277	5.9532433	5.1472826	0.80596066	acetylated_beyond_accessibility	-0.0052547455
chr18	22468039	5.645447	4.83936	0.80608654	acetylated_beyond_accessibility	0.37333488
chr20	29031750	5.433722	4.6275206	0.80620146	acetylated_beyond_accessibility	0.28184414
chr17	42267238	6.082219	5.2759147	0.80630445	acetylated_beyond_accessibility	0.5579643
chr12	26696903	5.5174527	4.7111096	0.8063431	acetylated_beyond_accessibility	0.17639637
chr6	13320048	6.073045	5.2663484	0.8066964	acetylated_beyond_accessibility	0.41037893
chr6	82894128	6.175867	5.369082	0.8067851	acetylated_beyond_accessibility	0.37839746
chr18	50425336	6.107023	5.299445	0.8075776	acetylated_beyond_accessibility	-0.13035202
chr12	55331700	3.5263605	2.718717	0.8076434	acetylated_beyond_accessibility	0.3650248
chr6	108576117	5.8406415	5.0327325	0.807909	acetylated_beyond_accessibility	0.49403048
chr12	28130841	6.135565	5.3262105	0.8093543	acetylated_beyond_accessibility	-0.0396986
chr7	131337091	4.7791233	3.9696794	0.80944395	acetylated_beyond_accessibility	0.15991974
chr7	81209208	5.9107966	5.1012535	0.80954313	acetylated_beyond_accessibility	0.2165165
chr8	61076602	6.2576675	5.447465	0.8102026	acetylated_beyond_accessibility	-0.03293276
chr12	108135583	4.6634393	3.8528051	0.81063414	acetylated_beyond_accessibility	0.3106494
chr6	16047638	5.7807436	4.97008	0.8106637	acetylated_beyond_accessibility	-0.015064716
chr17	58679664	6.082219	5.2708573	0.8113618	acetylated_beyond_accessibility	0.6985545
chr21	33684239	4.553877	3.7420917	0.8117852	acetylated_beyond_accessibility	0.5464659
chr10	29132148	5.9215784	5.1090393	0.8125391	acetylated_beyond_accessibility	0.1597395
chr6	10314597	6.086775	5.274123	0.81265163	acetylated_beyond_accessibility	0.62064695
chr12	92395040	5.3423343	4.529017	0.8133173	acetylated_beyond_accessibility	0.029793262
chr7	91633300	5.170484	4.356612	0.81387186	acetylated_beyond_accessibility	0.2592349
chr7	22707215	3.6888795	2.874004	0.8148756	acetylated_beyond_accessibility	-0.7022202
chr12	43238446	4.189655	3.3747613	0.8148935	acetylated_beyond_accessibility	0.8776829
chr22	38786037	5.8021183	4.9868927	0.8152256	acetylated_beyond_accessibility	0.52531004
chr12	111405772	5.918894	5.1023254	0.8165684	acetylated_beyond_accessibility	0.07800007
chr12	70659257	5.768321	4.950915	0.8174062	acetylated_beyond_accessibility	-0.016439915
chr22	21754731	5.9375362	5.1200066	0.8175297	acetylated_beyond_accessibility	0.69565105
chr12	51246501	5.9964523	5.178633	0.8178191	acetylated_beyond_accessibility	0.043489456
chr6	31620534	5.8021183	4.9826784	0.8194399	acetylated_beyond_accessibility	0.21518469
chr6	112651522	5.4595857	4.639694	0.81989145	acetylated_beyond_accessibility	0.40174294
chr6	79545174	6.1484685	5.3278446	0.8206239	acetylated_beyond_accessibility	0.4697256
chr12	23423472	5.9322453	5.111382	0.82086325	acetylated_beyond_accessibility	0.30667782
chr12	31896737	5.659482	4.8384366	0.8210454	acetylated_beyond_accessibility	0.18340969
chr7	35753875	5.1119876	4.290409	0.8215785	acetylated_beyond_accessibility	0.36131287
chr6	136226605	6.082219	5.260202	0.8220172	acetylated_beyond_accessibility	0.5823736
chr20	41715750	5.814131	4.9919825	0.8221483	acetylated_beyond_accessibility	0.1358056
chr6	90323099	4.3438053	3.521546	0.8222594	acetylated_beyond_accessibility	0.38562036
chr7	143492134	5.5174527	4.695116	0.8223367	acetylated_beyond_accessibility	0.2890091
chr7	156697485	3.7841897	2.9616802	0.8225095	acetylated_beyond_accessibility	0.2850635
chr18	50396223	5.8406415	5.017639	0.82300234	acetylated_beyond_accessibility	0.12831783
chr17	58631744	6.1984787	5.375167	0.8233118	acetylated_beyond_accessibility	0.42460775
chr6	163586176	5.9687076	5.14535	0.8233576	acetylated_beyond_accessibility	1.1499853
chr8	27497312	4.2341065	3.410267	0.8238394	acetylated_beyond_accessibility	-0.4051404
chr6	29263176	4.3820267	3.5580363	0.82399035	acetylated_beyond_accessibility	0.5430193
