chr	center	observed_log	atac_pred_log	true_residual	class	multimodal_residual	sequence_residual
chr20	31699352	10.6649475	8.932327	1.7326202	acetylated_beyond_accessibility	0.61588573	0.06348705
chr6	123629701	9.747301	8.014619	1.7326822	acetylated_beyond_accessibility	0.92715263	-0.3914256
chr17	72977099	10.423442	8.690566	1.7328758	acetylated_beyond_accessibility	0.775259	-0.37932014
chr6	67896661	9.671744	7.9384427	1.7333016	acetylated_beyond_accessibility	0.2657094	-0.7750902
chr18	9055315	9.348449	7.615081	1.7333679	acetylated_beyond_accessibility	0.19274569	-0.17765522
chr7	44992213	10.546078	8.812644	1.7334337	acetylated_beyond_accessibility	0.08493328	-0.19185352
chr6	166951326	10.827151	9.093498	1.7336531	acetylated_beyond_accessibility	0.81096363	-0.3299017
chr6	27314271	7.8212423	6.087566	1.7336764	acetylated_beyond_accessibility	0.16290045	1.7685046
chr6	143757486	9.416866	7.683033	1.7338333	acetylated_beyond_accessibility	0.825758	1.1126528
chr21	42547340	11.558147	9.824203	1.7339449	acetylated_beyond_accessibility	0.8077707	-0.7742548
chr7	2733279	11.486233	9.752108	1.7341251	acetylated_beyond_accessibility	0.9616566	-0.5338545
chr20	50504597	9.927888	8.193172	1.7347155	acetylated_beyond_accessibility	0.24659252	-0.06251049
chr17	22374119	7.492203	5.7574506	1.7347527	acetylated_beyond_accessibility	1.4009895	2.5426526
chr17	39903661	9.913438	8.1786585	1.7347794	acetylated_beyond_accessibility	0.52040005	0.5226917
chr6	54018915	6.216606	4.481711	1.7348952	acetylated_beyond_accessibility	0.56604576	2.2948189
chr20	50739895	9.923143	8.187657	1.735486	acetylated_beyond_accessibility	0.24516296	-1.2780814
chr20	1467694	11.636806	9.901181	1.7356243	acetylated_beyond_accessibility	1.0253229	0.91378784
chr7	92809885	11.503027	9.767289	1.7357378	acetylated_beyond_accessibility	2.1712685	0.5332937
chr22	31646650	8.9334	7.19753	1.7358704	acetylated_beyond_accessibility	0.45088434	2.1046457
chr20	584736	8.474495	6.7384396	1.7360554	acetylated_beyond_accessibility	0.6237755	0.48964787
chr8	16594095	7.6014023	5.8651705	1.7362318	acetylated_beyond_accessibility	0.11246967	0.1464653
chr6	144123808	9.518414	7.782135	1.7362785	acetylated_beyond_accessibility	0.124901295	0.3445921
chr6	135185622	9.937067	8.20075	1.7363167	acetylated_beyond_accessibility	0.2801342	-0.609952
chr18	9422155	9.800458	8.063994	1.7364635	acetylated_beyond_accessibility	-0.22187805	0.72472286
chr17	19945482	8.947025	7.2105155	1.7365098	acetylated_beyond_accessibility	0.47137785	0.88525534
chr17	62143762	10.292044	8.555261	1.736783	acetylated_beyond_accessibility	-0.061793327	-0.4564829
chr17	73225138	9.648337	7.91119	1.7371473	acetylated_beyond_accessibility	0.4880829	1.578764
chr17	16420109	10.435585	8.697976	1.7376089	acetylated_beyond_accessibility	-0.03925705	-0.9157634
chr12	1601709	10.363346	8.625622	1.7377243	acetylated_beyond_accessibility	0.16223717	-0.16174126
chr10	45470569	12.429352	10.69154	1.737812	acetylated_beyond_accessibility	0.40334702	-1.9892235
chr10	22160377	9.320987	7.582896	1.7380905	acetylated_beyond_accessibility	0.5698137	0.48155212
chr8	137282101	8.327968	6.589775	1.7381926	acetylated_beyond_accessibility	0.8273773	4.0056705
chr17	78828655	8.2943	6.556015	1.7382851	acetylated_beyond_accessibility	0.7829013	2.0215855
chr10	101176321	7.3827467	5.644251	1.7384958	acetylated_beyond_accessibility	0.5832324	2.9448729
chr22	24727495	10.247715	8.508967	1.7387476	acetylated_beyond_accessibility	0.2912407	-0.36761665
chr12	10555381	8.231376	6.492607	1.7387686	acetylated_beyond_accessibility	0.26448965	0.18426752
chr10	7231402	10.20474	8.465712	1.739028	acetylated_beyond_accessibility	0.6530676	-0.35236454
chr20	34425524	8.378161	6.639094	1.7390676	acetylated_beyond_accessibility	0.6448674	2.3446584
chr7	138252980	8.701346	6.9622765	1.7390699	acetylated_beyond_accessibility	0.332716	1.9148264
chr7	102421105	11.180106	9.440794	1.7393122	acetylated_beyond_accessibility	0.40686703	-0.67471886
chr22	46256572	8.946244	7.2067413	1.7395029	acetylated_beyond_accessibility	0.94237614	1.1819735
chr12	10363510	11.24532	9.505622	1.7396984	acetylated_beyond_accessibility	0.4339838	-0.34608173
chr7	23062668	9.25129	7.51158	1.7397103	acetylated_beyond_accessibility	0.6072221	0.8704734
chr8	22669160	11.218608	9.478809	1.7397985	acetylated_beyond_accessibility	0.42379475	1.2255907
chr12	905494	8.856946	7.1170087	1.7399373	acetylated_beyond_accessibility	0.45088053	1.7669339
chr10	30349191	11.638377	9.898386	1.7399912	acetylated_beyond_accessibility	1.0515156	-0.41346455
chr17	68438207	11.19334	9.453282	1.740058	acetylated_beyond_accessibility	0.5013666	-0.46543694
chr7	102912896	8.055793	6.315494	1.7402987	acetylated_beyond_accessibility	-0.13844824	1.7569146
chr8	100986491	11.146965	9.406441	1.7405243	acetylated_beyond_accessibility	1.2864132	-0.39955807
chr17	41938571	10.643495	8.902683	1.7408113	acetylated_beyond_accessibility	-0.23326492	-0.3517952
chr7	99807573	10.605024	8.864133	1.7408915	acetylated_beyond_accessibility	0.9658375	-0.23455048
chr22	41512992	10.233654	8.492663	1.7409906	acetylated_beyond_accessibility	-0.22965336	0.1390152
chr22	37304041	9.083075	7.3420486	1.7410259	acetylated_beyond_accessibility	-0.2568016	0.938529
chr12	132828813	12.036056	10.294659	1.7413969	acetylated_beyond_accessibility	0.14739609	0.65153885
chr22	25853699	9.855977	8.114536	1.7414408	acetylated_beyond_accessibility	0.2130909	0.9358883
chr18	1359629	7.9655457	6.2236996	1.7418461	acetylated_beyond_accessibility	0.09863901	1.2219934
chr12	56966471	9.187481	7.4452024	1.7422786	acetylated_beyond_accessibility	0.34591007	0.508616
chr6	3023391	12.5840225	10.841523	1.7424994	acetylated_beyond_accessibility	0.76384926	-1.3530197
chr6	30590971	9.620262	7.8771515	1.7431107	acetylated_beyond_accessibility	0.58069706	1.2732744
chr18	22550915	8.1665	6.4232206	1.7432795	acetylated_beyond_accessibility	0.58706903	1.7960405
chr6	40356006	7.754482	6.010356	1.7441258	acetylated_beyond_accessibility	0.73288584	2.144514
chr8	38092313	12.068567	10.324307	1.7442598	acetylated_beyond_accessibility	0.69223213	-1.2582817
chr6	47134917	11.316679	9.572154	1.744525	acetylated_beyond_accessibility	0.9661398	-0.05958271
chr7	105013921	13.368212	11.623618	1.7445936	acetylated_beyond_accessibility	0.73493004	-1.9664154
chr12	121624781	10.735896	8.990902	1.7449942	acetylated_beyond_accessibility	0.39638233	-0.11990833
chr21	44781158	8.938663	7.1935096	1.745153	acetylated_beyond_accessibility	0.6601863	1.6025996
chr8	104667367	10.244059	8.498883	1.7451754	acetylated_beyond_accessibility	0.32367802	-0.75233364
chr8	11304590	8.913819	7.168445	1.7453742	acetylated_beyond_accessibility	0.9408994	0.6443162
chr12	39978321	8.595079	6.8490276	1.7460518	acetylated_beyond_accessibility	1.1257586	1.396204
chr20	26009773	8.266935	6.520298	1.7466373	acetylated_beyond_accessibility	0.7972932	2.6322222
chr6	84270219	11.388189	9.640857	1.7473326	acetylated_beyond_accessibility	0.25574875	-1.8464255
chr6	112957684	10.456568	8.708643	1.7479248	acetylated_beyond_accessibility	0.16067219	-2.278099
chr12	116759940	10.710142	8.961331	1.7488108	acetylated_beyond_accessibility	0.46770668	-0.57814884
chr22	29590098	8.56274	6.8137116	1.7490287	acetylated_beyond_accessibility	-0.5350623	0.95098495
chr17	59297233	9.352968	7.6036763	1.7492919	acetylated_beyond_accessibility	0.5080533	0.78231
chr17	6922956	9.825688	8.076228	1.7494602	acetylated_beyond_accessibility	0.11905956	0.89134026
chr6	30617706	13.00887	11.259393	1.7494774	acetylated_beyond_accessibility	1.3219175	1.0503101
chr7	1883196	10.882584	9.131693	1.7508907	acetylated_beyond_accessibility	0.44419098	-0.098176956
chr10	73651039	9.470471	7.719137	1.7513342	acetylated_beyond_accessibility	0.69048595	0.2683668
chr6	14271174	9.921033	8.169368	1.7516651	acetylated_beyond_accessibility	-0.4060998	0.55896664
chr6	6968848	11.115324	9.3636055	1.7517185	acetylated_beyond_accessibility	0.12954235	-0.79901314
chr20	44857100	9.4614105	7.709591	1.7518196	acetylated_beyond_accessibility	-0.38954306	0.15872622
chr17	66361119	9.18574	7.4336543	1.7520862	acetylated_beyond_accessibility	0.081297874	0.5277896
chr17	20922468	8.943506	7.1911044	1.7524018	acetylated_beyond_accessibility	0.9248681	1.3366647
chr12	109347110	8.175266	6.422779	1.7524872	acetylated_beyond_accessibility	-0.030005455	0.32253647
chr20	57465092	10.010008	8.2568445	1.7531633	acetylated_beyond_accessibility	0.16081238	0.4665966
chr12	50841009	8.225503	6.472134	1.7533689	acetylated_beyond_accessibility	1.0753288	2.2783275
chr6	137376460	9.095042	7.3414884	1.7535539	acetylated_beyond_accessibility	0.09685898	0.55639696
chr20	23050955	10.734112	8.980397	1.7537146	acetylated_beyond_accessibility	-0.43217278	0.46632195
chr18	34755975	6.908755	5.1550083	1.7537465	acetylated_beyond_accessibility	0.31896925	2.5699844
chr10	11898531	12.566785	10.812969	1.7538157	acetylated_beyond_accessibility	0.8093748	-1.7880125
chr22	39749039	8.848222	7.094022	1.7542	acetylated_beyond_accessibility	0.0947876	1.2419977
chr17	40437451	10.086559	8.331838	1.7547216	acetylated_beyond_accessibility	-0.004040718	-0.054811478
chr7	66282209	9.735128	7.980278	1.7548504	acetylated_beyond_accessibility	0.97753525	1.122118
chr20	33257415	9.313799	7.558589	1.7552099	acetylated_beyond_accessibility	0.18577766	0.05914545
chr17	78083207	9.685642	7.929995	1.7556472	acetylated_beyond_accessibility	-0.31766462	-0.57376003
chr8	41685538	9.3344145	7.578612	1.7558026	acetylated_beyond_accessibility	0.35825157	0.5146508
chr17	72907513	10.276808	8.520779	1.7560291	acetylated_beyond_accessibility	0.11148262	0.5578842
chr10	6473920	11.392711	9.636399	1.7563114	acetylated_beyond_accessibility	0.25995636	-1.6192799
chr21	37087324	9.478764	7.722125	1.7566385	acetylated_beyond_accessibility	1.2812481	0.21688461
chr17	7641833	8.634442	6.8774805	1.7569618	acetylated_beyond_accessibility	0.918581	0.6837945
chr17	75072124	10.932321	9.1752205	1.7571001	acetylated_beyond_accessibility	0.09697342	-1.3671389
chr21	36888654	8.736811	6.9793572	1.7574534	acetylated_beyond_accessibility	0.6356449	2.1302485
chr18	74778730	9.006264	7.248618	1.7576456	acetylated_beyond_accessibility	0.18542957	0.31682873
chr21	42924072	10.981591	9.223644	1.757947	acetylated_beyond_accessibility	1.6882181	0.47699642
chr10	73118357	9.916009	8.157857	1.758152	acetylated_beyond_accessibility	0.5996494	-0.13670444
chr10	3811613	10.130304	8.372012	1.7582922	acetylated_beyond_accessibility	0.22665119	-0.8337083
chr12	64459645	9.927888	8.169382	1.7585058	acetylated_beyond_accessibility	0.21022892	-0.5313988
chr6	108738137	9.953515	8.194461	1.7590542	acetylated_beyond_accessibility	1.0221767	1.2394085
chr8	8917883	9.015055	7.255718	1.7593365	acetylated_beyond_accessibility	0.93621063	1.7996216
chr22	29097213	10.4514065	8.692042	1.7593641	acetylated_beyond_accessibility	0.14747143	0.19209385
chr21	37338971	11.404203	9.644792	1.7594118	acetylated_beyond_accessibility	1.2664108	0.04742527
chr6	136901260	10.558751	8.79907	1.7596807	acetylated_beyond_accessibility	0.021862984	0.55750275
chr17	39261495	9.007979	7.2478786	1.7601008	acetylated_beyond_accessibility	-0.06708002	1.0929322
chr7	106447643	10.468972	8.7088375	1.7601347	acetylated_beyond_accessibility	0.47727776	-0.18132973
chr7	155305605	8.854665	7.094381	1.760284	acetylated_beyond_accessibility	0.48125696	2.0573792
chr12	91373278	8.736008	6.9751587	1.760849	acetylated_beyond_accessibility	0.44062042	2.2781649
chr7	23722970	9.635151	7.8742623	1.7608886	acetylated_beyond_accessibility	0.12180996	0.16571379
chr20	40498288	9.573385	7.8118796	1.7615056	acetylated_beyond_accessibility	0.24521494	1.053904
chr22	43184131	11.93086	10.168552	1.7623072	acetylated_beyond_accessibility	0.98742485	-1.2873898
chr20	50116020	10.554118	8.791485	1.7626333	acetylated_beyond_accessibility	0.5714998	0.51868916
chr7	106775806	12.774895	11.01214	1.7627544	acetylated_beyond_accessibility	0.00417614	-2.9313898
chr17	36529289	9.614405	7.8514476	1.7629571	acetylated_beyond_accessibility	0.7382941	0.93980265
chr12	49301980	9.043459	7.2800736	1.7633853	acetylated_beyond_accessibility	0.34022188	0.6808877
chr6	43963470	9.703755	7.939936	1.7638192	acetylated_beyond_accessibility	1.4002204	0.065466404
chr22	41303414	10.84058	9.076663	1.763917	acetylated_beyond_accessibility	0.40084934	-0.8226137
chr6	112626648	9.098962	7.3346257	1.7643361	acetylated_beyond_accessibility	1.1260896	2.2587876
chr6	30737648	9.224342	7.4593663	1.764976	acetylated_beyond_accessibility	0.85169554	1.7644687
chr22	36467619	9.582731	7.8172956	1.7654357	acetylated_beyond_accessibility	-0.5438938	-0.029308796
chr10	104340793	11.479224	9.713766	1.7654581	acetylated_beyond_accessibility	0.6640825	-1.6729841
chr8	33421309	8.726806	6.9612794	1.7655263	acetylated_beyond_accessibility	0.18650198	-0.9621916
chr22	35216237	9.330609	7.564807	1.7658024	acetylated_beyond_accessibility	0.28946447	1.0556288
chr6	2482975	7.6998425	5.933838	1.7660046	acetylated_beyond_accessibility	0.076097965	1.397594
chr17	30832612	11.492998	9.726069	1.7669287	acetylated_beyond_accessibility	1.144558	0.42610455
chr20	44553401	9.458918	7.6919007	1.7670169	acetylated_beyond_accessibility	0.92501783	1.4070535
chr8	73908999	7.9543724	6.1868367	1.7675357	acetylated_beyond_accessibility	2.074984	2.8997502
chr22	25898911	8.468003	6.6999574	1.7680459	acetylated_beyond_accessibility	0.48942947	2.333199
chr17	44709113	11.455371	9.686888	1.7684832	acetylated_beyond_accessibility	0.4447155	0.88724995
chr20	49767289	9.402943	7.634347	1.7685957	acetylated_beyond_accessibility	0.20172548	0.04814005
chr17	75667182	11.175885	9.407178	1.7687073	acetylated_beyond_accessibility	1.0922375	2.0162306
chr20	1252597	9.935519	8.166608	1.7689114	acetylated_beyond_accessibility	0.45645905	0.41726398
chr6	158121567	9.014204	7.2451506	1.7690535	acetylated_beyond_accessibility	0.39310503	1.5081177
chr17	55567123	10.658294	8.888638	1.7696562	acetylated_beyond_accessibility	0.5524082	-0.54403114
chr17	40372734	8.955964	7.1861253	1.7698388	acetylated_beyond_accessibility	0.69339466	1.4152141
chr10	17161969	8.299535	6.529134	1.770401	acetylated_beyond_accessibility	0.5467162	1.1282096
chr17	75060129	9.311632	7.54095	1.7706823	acetylated_beyond_accessibility	0.3968501	0.55519104
chr17	29941604	6.908755	5.137641	1.7711139	acetylated_beyond_accessibility	0.18635273	2.8927383
chr22	39471972	10.718741	8.947483	1.7712584	acetylated_beyond_accessibility	-0.48359013	-0.43570232
chr20	30635313	7.6420445	5.870751	1.7712936	acetylated_beyond_accessibility	0.8463621	1.6615682
chr17	78032272	9.431723	7.6602716	1.771451	acetylated_beyond_accessibility	0.47868156	0.74435616
chr10	35384591	9.841399	8.069928	1.771471	acetylated_beyond_accessibility	0.6533661	0.5528116
chr21	35129695	8.347353	6.5754685	1.7718844	acetylated_beyond_accessibility	0.41074276	1.6348796
chr8	59301123	8.412943	6.640562	1.7723808	acetylated_beyond_accessibility	0.3227415	1.5521841
chr7	102121681	9.7056465	7.9332647	1.7723818	acetylated_beyond_accessibility	0.09561825	0.015285492
chr10	48470344	12.855119	11.082353	1.7727661	acetylated_beyond_accessibility	0.52996254	-3.068182
chr6	31665048	12.981461	11.208479	1.7729816	acetylated_beyond_accessibility	0.74139595	-0.79671097
chr12	15546343	5.525453	3.7524285	1.7730246	acetylated_beyond_accessibility	0.6908622	4.185566
chr8	27498287	9.713235	7.940071	1.7731638	acetylated_beyond_accessibility	0.44655514	0.20038033
chr12	7123919	10.796162	9.02237	1.7737913	acetylated_beyond_accessibility	0.15302467	-0.54931545
chr6	49387033	8.984318	7.210478	1.77384	acetylated_beyond_accessibility	1.3560266	0.99928856
chr21	33301299	9.94602	8.171961	1.7740593	acetylated_beyond_accessibility	0.55930996	0.8646927
chr20	45972209	12.6889305	10.913835	1.7750959	acetylated_beyond_accessibility	0.08101177	0.6968708
chr12	10361822	10.096543	8.320714	1.7758293	acetylated_beyond_accessibility	-0.11989784	-0.59050226
chr21	43295637	8.174703	6.3987417	1.7759609	acetylated_beyond_accessibility	0.4326663	1.8858662
chr18	10841188	9.285262	7.5087404	1.7765217	acetylated_beyond_accessibility	0.29532433	0.040005684
chr7	38127393	10.589585	8.812812	1.7767735	acetylated_beyond_accessibility	0.55730724	-0.46112156
chr7	22373239	9.971753	8.194494	1.7772589	acetylated_beyond_accessibility	0.3826437	0.96073055
chr6	136583226	8.164795	6.3874903	1.7773046	acetylated_beyond_accessibility	0.35463142	1.3015528
chr10	119517791	10.313276	8.535926	1.7773504	acetylated_beyond_accessibility	0.22118473	0.34195518
chr12	6368092	10.26235	8.484591	1.7777596	acetylated_beyond_accessibility	0.21827316	1.6599369
chr20	50382330	9.411811	7.633134	1.778677	acetylated_beyond_accessibility	0.7080574	0.47462082
chr6	27019806	11.9404	10.161368	1.7790318	acetylated_beyond_accessibility	1.1885138	0.31737137
chr7	74279807	9.918672	8.139528	1.7791433	acetylated_beyond_accessibility	1.171937	0.53741646
chr8	126805159	7.5637197	5.7844768	1.779243	acetylated_beyond_accessibility	0.7713089	2.0939322
chr22	39919058	9.303467	7.5238886	1.7795782	acetylated_beyond_accessibility	-0.31881857	-0.021966457
chr8	53731482	10.218737	8.43904	1.7796965	acetylated_beyond_accessibility	0.18514824	0.83740807
chr17	44898508	10.854856	9.07485	1.7800055	acetylated_beyond_accessibility	-0.39335442	-0.79329777
chr22	42180486	10.234516	8.454113	1.7804031	acetylated_beyond_accessibility	-0.4547453	-0.486763
chr12	6430737	10.746928	8.965948	1.7809801	acetylated_beyond_accessibility	1.2016926	1.1850758
chr6	136118987	7.6746173	5.893479	1.7811384	acetylated_beyond_accessibility	0.3742261	1.6712556
chr7	103347799	11.889017	10.107828	1.781189	acetylated_beyond_accessibility	0.64239407	-1.4935713
chr10	48432097	10.516942	8.735178	1.781764	acetylated_beyond_accessibility	1.0867548	-1.9399724
chr22	31603331	10.499352	8.717006	1.7823467	acetylated_beyond_accessibility	-0.4013853	-0.38634205
chr12	21419088	10.290823	8.508033	1.7827902	acetylated_beyond_accessibility	1.1744308	-0.38377953
chr21	38220513	10.869711	9.086792	1.7829189	acetylated_beyond_accessibility	0.20826817	-0.41139412
chr17	49424917	10.394182	8.610834	1.7833481	acetylated_beyond_accessibility	0.6516552	-0.05563736
chr17	58336025	12.091301	10.307912	1.7833891	acetylated_beyond_accessibility	0.93360233	-1.9463301
chr12	17642213	7.3138866	5.5301213	1.7837653	acetylated_beyond_accessibility	0.20849133	1.7758155
chr8	83403757	6.016157	4.2320566	1.7841005	acetylated_beyond_accessibility	0.30308867	3.8422985
chr20	45885124	9.927985	8.143446	1.7845392	acetylated_beyond_accessibility	1.0311775	0.14603233
chr18	60053885	11.08589	9.301342	1.7845478	acetylated_beyond_accessibility	1.2741671	0.66225624
