chr	start	end	k27_obs	k27_pred	ATAC.RPM	err	stratum
chr7	23012732	23014422	8.80346	1.02428	23.54098	0.30505	other
chr7	23021894	23022874	1.58726	0.1921	1.42827	-0.33283	other
chr7	23026138	23027012	0.47451	0.10232	0.81856	-0.02891	typical (middle 50%)
chr7	23035314	23035998	1.03187	0.20152	0.72041	-0.29792	other
chr7	23043377	23043877	0.95098	0.10664	0.83546	-0.29924	other
chr7	23051898	23053026	0.47451	0.05811	0.8247	-0.06775	typical (middle 50%)
chr7	23055540	23056040	0.15882	0.02851	1.10695	0.23437	other
chr7	23058345	23059244	0.79608	0.19745	0.84838	-0.13329	typical (middle 50%)
chr7	23062422	23062922	1.47231	0.13821	1.12056	-0.41802	other
chr7	23071586	23072525	0.47647	0.08436	0.8741	-0.02793	typical (middle 50%)
chr7	23077112	23078236	0.31765	0.09224	0.82656	0.07711	typical (middle 50%)
chr7	23085511	23086708	0.11887	0.04843	2.53166	0.6103	other
chr7	23100647	23101147	0.0799	0.04016	1.0213	0.29033	other
chr7	23105023	23106846	9.08312	1.29033	15.91708	0.16873	typical (middle 50%)
chr7	23121140	23121879	0.23971	0.04137	0.68177	0.03896	typical (middle 50%)
chr7	23175667	23176579	0.19878	0.05514	0.60994	0.05849	typical (middle 50%)
chr7	23181576	23183747	31.28319	1.92742	15.21454	-0.77595	other
chr7	23184664	23185392	1.1478	0.1898	2.29725	0.0419	typical (middle 50%)
chr7	23190973	23191473	2.26937	1.03607	3.74353	0.38547	other
chr7	23193591	23194279	0.11887	0.03393	0.87274	0.20133	typical (middle 50%)
chr7	23210259	23211444	0.2777	0.05429	0.71041	0.03163	typical (middle 50%)
chr7	23220298	23221532	0.63922	0.11998	1.39527	0.05262	typical (middle 50%)
chr7	23222714	23224097	0.75515	0.07976	1.06897	-0.14348	typical (middle 50%)
chr7	23226786	23227519	0.3576	0.08041	0.71935	-0.00131	typical (middle 50%)
chr7	23230169	23231078	0.5973	0.09191	0.82995	-0.11451	typical (middle 50%)
chr7	23232573	23233495	0.55833	0.10127	0.83822	-0.07846	typical (middle 50%)
chr7	23234197	23235076	0.71618	0.15441	1.26938	0.0034	typical (middle 50%)
chr7	23235438	23236381	0.47843	0.07952	0.87318	-0.03404	typical (middle 50%)
chr7	23243319	23244989	3.16962	0.15359	2.98993	-0.53364	other
chr7	23246446	23246946	0.03995	0.06161	0.23901	0.04364	typical (middle 50%)
chr7	23246978	23247883	0.11985	0.05408	0.83772	0.208	typical (middle 50%)
chr7	23256668	23257404	0.55637	0.07383	0.64496	-0.17161	typical (middle 50%)
chr7	23261760	23262555	0.11887	0.04076	1.8302	0.46507	other
chr7	23268666	23269166	0.03995	0.04029	0.64547	0.20004	typical (middle 50%)
chr7	23273011	23273511	0.79608	0.30644	3.8585	0.55566	other
chr7	23276288	23276788	0.0	0.07494	0.98618	0.38917	other
chr7	23277055	23277802	0.31863	0.22272	1.6061	0.41055	other
chr7	23285617	23286672	0.35662	0.06344	0.96061	0.06535	typical (middle 50%)
chr7	23293347	23294225	0.15882	0.054	0.66788	0.11332	typical (middle 50%)
chr7	23298560	23300188	13.76107	1.49326	14.06439	-0.19974	other
chr7	23316166	23317473	0.31863	0.0584	0.68016	-0.00713	typical (middle 50%)
chr7	23346974	23347474	5.88531	0.88959	2.30557	-0.6589	other
chr7	23347552	23348911	14.79122	0.57525	3.85191	-1.43192	under-predicted 1%
chr7	23357318	23359147	3.96178	0.2832	3.21907	-0.56633	other
chr7	23368965	23369465	0.43554	0.08344	0.50976	-0.13529	typical (middle 50%)
chr7	23369674	23370174	0.47745	0.15606	0.98251	0.07045	typical (middle 50%)
chr7	23377137	23378199	0.79314	0.13357	0.90872	-0.16646	typical (middle 50%)
chr7	23378252	23379501	0.31863	0.07726	0.8574	0.07299	typical (middle 50%)
chr7	23380350	23381337	0.6353	0.09953	0.74354	-0.16118	typical (middle 50%)
chr7	23395917	23397677	1.31152	0.08668	1.40573	-0.31853	other
chr7	23419757	23420636	0.55343	0.07504	0.7561	-0.12788	typical (middle 50%)
chr7	23422619	23423377	0.95	0.1491	1.48405	-0.07265	typical (middle 50%)
chr7	23426869	23427369	1.27059	0.60466	2.61231	0.34226	other
chr7	23429571	23431017	3.80688	0.38589	6.59189	-0.09178	typical (middle 50%)
chr7	23431307	23433152	4.28825	0.58259	5.70562	-0.1318	typical (middle 50%)
chr7	23442930	23443430	0.0	0.07414	0.77762	0.31934	other
chr7	23444514	23445212	0.31863	0.10001	0.83777	0.08727	typical (middle 50%)
chr7	23447168	23449193	1.27451	0.12149	2.25737	-0.08212	typical (middle 50%)
chr7	23449451	23450345	0.67623	0.13109	0.90369	-0.10288	typical (middle 50%)
chr7	23454470	23455552	0.91299	0.12618	1.31791	-0.11675	typical (middle 50%)
chr7	23465345	23465845	1.23456	0.63365	2.88556	0.42157	other
chr7	23467080	23469088	26.50326	3.01674	18.94649	-0.17035	typical (middle 50%)
chr7	23469111	23469611	10.01963	1.47928	6.47736	-0.34925	other
chr7	23469641	23471547	24.19762	4.25498	33.36528	0.52468	other
chr7	23473216	23474912	31.13734	2.37216	50.39924	0.08849	typical (middle 50%)
chr7	23476289	23477089	4.23163	0.5967	5.70862	-0.11188	typical (middle 50%)
chr7	23490256	23491497	5.87551	0.3937	3.7102	-0.74135	other
chr7	23491504	23492241	0.55539	0.17747	1.3737	0.14954	typical (middle 50%)
chr7	23493510	23494144	0.2777	0.07034	0.8245	0.08695	typical (middle 50%)
chr7	23501192	23501922	0.39657	0.10046	0.94123	0.06436	typical (middle 50%)
chr7	23501969	23502469	0.0	0.08003	0.55952	0.2433	other
chr7	23508109	23509114	0.31667	0.08207	0.94543	0.10777	typical (middle 50%)
chr7	23511957	23512660	0.23775	0.10202	0.82138	0.14682	typical (middle 50%)
chr7	23520267	23521007	0.0799	0.06272	0.87152	0.26384	other
chr7	23525635	23526622	1.5804	0.44925	3.39183	0.23418	other
chr7	23528085	23529042	0.71422	0.45367	5.33163	0.87402	other
chr7	23529119	23529619	0.59534	0.77275	2.52113	0.77891	other
chr7	23530275	23530775	2.73212	1.33668	3.93897	0.41595	other
chr7	23530952	23532669	35.03784	4.01814	20.44566	-0.1729	typical (middle 50%)
chr7	23539083	23539866	0.79314	0.10828	0.6047	-0.29707	other
chr7	23544580	23545349	0.2777	0.1143	2.25158	0.48704	other
chr7	23546895	23547867	0.23873	0.04865	2.78058	0.55116	other
chr7	23570547	23571666	0.51642	0.13174	2.85845	0.43784	other
chr7	23584645	23586786	0.67917	0.09222	1.42543	0.01124	typical (middle 50%)
chr7	23594951	23595451	0.19878	0.23128	0.90836	0.31877	other
chr7	23596844	23598339	5.03262	0.9867	13.56509	0.44697	other
chr7	23603313	23604089	0.83015	0.11484	0.63945	-0.29825	other
chr7	23607501	23608510	0.71226	0.08363	0.77356	-0.2111	other
chr7	23679863	23680363	0.0	0.02144	0.37409	0.10869	typical (middle 50%)
chr7	23685267	23686201	0.31765	0.11979	0.72009	0.06462	typical (middle 50%)
chr7	23696931	23698044	1.07084	0.10185	2.27361	-0.00289	typical (middle 50%)
chr7	23709916	23710416	0.07892	0.03377	0.28339	0.0022	typical (middle 50%)
chr7	23722497	23723619	3.25736	0.0837	0.69469	-1.15021	other
chr7	23759647	23760529	0.91005	0.13522	0.76988	-0.2752	other
chr7	23786969	23788074	0.59632	0.08562	0.59111	-0.20676	other
chr7	23801651	23802151	3.52526	0.38815	0.77012	-0.93652	other
chr7	23802241	23802741	3.85957	0.58561	3.10952	-0.35028	other
chr7	23805657	23806157	2.18358	0.23155	0.766	-0.706	other
chr7	23808015	23809491	2.50417	0.37369	2.27067	-0.30894	other
chr7	23892787	23893807	0.39951	0.0853	0.67019	-0.04527	typical (middle 50%)
chr7	23903335	23904340	0.35858	0.1006	0.79863	0.04455	typical (middle 50%)
chr7	23938872	23939372	0.39657	0.03349	0.77252	-0.05505	typical (middle 50%)
chr7	24283937	24284437	0.0	0.01536	0.161	-0.00222	typical (middle 50%)
chr7	24290186	24290686	0.11985	0.04438	1.20371	0.31185	other
chr7	24477384	24478204	1.15368	0.17974	1.42634	-0.16032	typical (middle 50%)
chr7	24572386	24572886	0.59436	0.24887	1.24648	0.14936	typical (middle 50%)
chr7	24573031	24575172	5.31325	0.63206	10.38682	0.05156	typical (middle 50%)
chr7	24576110	24576610	0.43456	0.10285	1.49308	0.19549	typical (middle 50%)
chr7	24587244	24588306	0.11887	0.05181	1.5825	0.41859	other
chr7	24665365	24666110	0.03995	0.03135	0.76269	0.23426	other
chr7	24669260	24670652	2.17476	0.15008	1.17048	-0.64323	other
chr7	24700566	24701650	0.23873	0.07076	0.66196	0.06021	typical (middle 50%)
chr7	24705416	24706979	0.23971	0.04937	1.0775	0.17822	typical (middle 50%)
chr7	24715765	24716496	0.43456	0.0823	1.53372	0.18675	typical (middle 50%)
chr7	24722419	24723626	0.23971	0.04805	1.49092	0.28997	other
chr7	24732401	24734233	1.59216	0.09907	1.31673	-0.44525	other
chr7	24756406	24757202	0.31863	0.0553	0.94805	0.08207	typical (middle 50%)
chr7	24757255	24758270	0.03995	0.06067	2.87765	0.75326	other
chr7	24762424	24764334	2.2304	0.37258	3.8153	0.01249	typical (middle 50%)
chr7	24765257	24765757	0.11985	0.0701	0.8536	0.22844	other
chr7	24778043	24778543	0.67623	0.1492	0.54835	-0.21565	other
chr7	24778808	24780166	6.29952	0.38819	3.22178	-0.87332	other
chr7	24793964	24794655	2.22354	0.23294	1.13927	-0.59794	other
chr7	24794950	24796672	4.37697	0.19882	2.84796	-0.77204	other
chr7	24811833	24813177	0.99192	0.05236	1.88412	-0.08886	typical (middle 50%)
chr7	24820195	24820695	0.83113	0.10361	3.13633	0.2674	other
chr7	24820804	24821304	6.14732	0.63792	1.82548	-0.93691	other
chr7	24821313	24821813	5.17305	0.91611	3.90294	-0.29027	other
chr7	24825900	24826611	0.91299	0.12242	1.2822	-0.12976	typical (middle 50%)
chr7	24829766	24830266	0.71618	0.09618	0.61965	-0.2584	other
chr7	24864126	24864936	1.86398	0.20365	3.29842	-0.06917	typical (middle 50%)
chr7	24892371	24892871	0.15882	0.02113	0.08341	-0.18703	other
chr7	24894576	24895883	1.34951	0.11932	1.69333	-0.23492	other
chr7	24896759	24897489	0.4375	0.22534	2.84939	0.56929	other
chr7	24904832	24905332	0.91495	0.13674	1.27278	-0.12068	typical (middle 50%)
chr7	24906308	24907145	1.86692	0.25103	1.79357	-0.29994	other
chr7	24907290	24908051	5.00345	1.19613	3.31043	-0.20621	other
chr7	24910537	24911507	7.85346	0.33769	3.51083	-1.06214	other
chr7	24912825	24913733	2.81888	0.35306	2.29892	-0.40472	other
chr7	24913777	24914547	1.0299	0.17784	1.33225	-0.12737	typical (middle 50%)
chr7	24921273	24921773	2.06863	0.31446	1.69853	-0.34003	other
chr7	24922492	24923909	11.45591	0.9946	7.24989	-0.62806	other
chr7	24924042	24925482	9.62675	0.74532	4.82216	-0.81979	other
chr7	24931741	24933279	2.26251	0.16543	1.86194	-0.48502	other
chr7	24965676	24966176	0.7951	0.13804	1.56057	0.01934	typical (middle 50%)
chr7	24970616	24971751	1.07574	0.25692	3.07373	0.2626	other
chr7	24973941	24974441	0.87304	0.1313	0.88831	-0.21876	other
chr7	24978716	24979845	6.14144	1.05739	12.94035	0.2859	other
chr7	24979993	24980493	2.37844	1.0547	14.3323	1.09236	over-predicted 1%
chr7	24986332	24987087	0.47549	0.07994	0.57033	-0.14148	typical (middle 50%)
chr7	24990845	24992455	0.87402	0.13192	1.29502	-0.09726	typical (middle 50%)
chr7	25028523	25029625	0.51642	0.10195	0.92082	-0.02321	typical (middle 50%)
chr7	25030895	25031873	0.11887	0.09292	0.9628	0.28606	other
chr7	25032788	25033919	0.87206	0.06984	0.69744	-0.34046	other
chr7	25047619	25048884	3.81276	0.25383	1.6811	-0.84133	other
chr7	25059153	25060890	0.67721	0.0565	2.86735	0.26971	other
chr7	25068371	25069266	1.07378	0.14627	1.72857	-0.07819	typical (middle 50%)
chr7	25069882	25070382	0.35662	0.08374	1.18122	0.15066	typical (middle 50%)
chr7	25074932	25075876	0.23971	0.11567	0.98504	0.21113	typical (middle 50%)
chr7	25075970	25076807	0.11985	0.07456	0.53323	0.11443	typical (middle 50%)
chr7	25081680	25082747	0.39755	0.18872	1.79201	0.36713	other
chr7	25092997	25094648	1.11471	0.39314	6.7146	0.74456	other
chr7	25098343	25098843	0.1598	0.02699	1.09525	0.22858	other
chr7	25105853	25106353	0.27868	0.04468	0.5926	-0.02274	typical (middle 50%)
chr7	25115900	25117102	0.2777	0.42761	3.68389	0.96211	other
chr7	25117225	25119901	2.22256	0.45557	10.0705	0.59205	other
chr7	25124415	25124915	15.93313	2.51533	2.49125	-0.90398	other
chr7	25125111	25125624	5.60271	3.43606	17.76084	1.3176	over-predicted 1%
chr7	25148707	25149631	0.51544	0.07535	0.74689	-0.1061	typical (middle 50%)
chr7	25179340	25180677	4.01349	0.37329	12.89064	0.23322	other
chr7	25187354	25188439	0.3576	0.17115	1.306	0.26215	other
chr7	25188568	25189264	0.0799	0.08024	0.52058	0.15087	typical (middle 50%)
chr7	25215656	25216390	0.0	0.07321	0.9439	0.37415	other
chr7	25223441	25224512	0.11887	0.04767	0.70905	0.15757	typical (middle 50%)
chr7	25228236	25228736	0.15882	0.01037	0.02241	-0.23372	other
chr7	25259335	25260075	0.15882	0.06249	1.38708	0.34461	other
chr7	25454099	25456262	0.31961	0.08042	1.3484	0.22124	typical (middle 50%)
chr7	25494366	25494866	1.22966	0.18707	0.78245	-0.38085	other
chr7	25495224	25495724	2.85981	0.67684	5.6082	0.2318	other
chr7	25496311	25497256	3.92869	0.38642	2.28696	-0.63773	other
chr7	25568143	25569270	1.15662	0.43178	2.6144	0.28013	other
chr7	25619889	25620620	0.23971	0.09382	0.59803	0.0563	typical (middle 50%)
chr7	25732341	25733578	3.8206	0.37501	3.0138	-0.49941	other
chr7	25735563	25736349	0.39755	0.10256	0.9774	0.07706	typical (middle 50%)
chr7	25743077	25744101	1.82599	0.12648	0.69561	-0.70135	other
chr7	25753320	25754216	0.19976	0.06921	0.74754	0.122	typical (middle 50%)
chr7	25849634	25850134	1.0777	0.14094	0.91835	-0.30414	other
chr7	25851578	25852078	0.15882	0.07742	2.32003	0.56401	other
chr7	25854483	25855436	1.93996	1.09068	11.35919	1.1145	over-predicted 1%
chr7	25855918	25857430	25.71502	4.56236	19.28754	0.19483	typical (middle 50%)
chr7	25862137	25863314	7.70224	1.15581	32.52747	0.68146	other
chr7	25892738	25893515	1.58824	0.08187	1.14682	-0.50694	other
chr7	25894136	25896201	2.0277	0.18894	4.26122	-0.01119	typical (middle 50%)
chr7	25897046	25897945	3.37918	0.8109	2.61054	-0.19395	other
chr7	25926497	25927438	2.5831	0.37721	3.20086	-0.17278	typical (middle 50%)
chr7	25940019	25941719	4.96153	0.58093	3.70419	-0.47345	other
chr7	25949645	25951520	7.74733	0.59354	12.16128	-0.20823	other
chr7	26061604	26062104	0.19976	0.02607	0.94385	0.14711	typical (middle 50%)
chr7	26072542	26073383	0.23873	0.08584	0.57168	0.03941	typical (middle 50%)
chr7	26078833	26079333	0.19976	0.04583	1.38576	0.29375	other
chr7	26081642	26082142	0.07892	0.06878	0.99387	0.30987	other
chr7	26090466	26091635	0.59632	0.1202	1.48845	0.10311	typical (middle 50%)
chr7	26091859	26092359	0.0799	0.17512	1.06286	0.425	other
chr7	26097175	26098453	1.63211	0.09664	0.92343	-0.57862	other
chr7	26117367	26117867	0.35564	0.04116	1.30747	0.14634	typical (middle 50%)
chr7	26129197	26129891	0.27966	0.06152	0.4991	-0.0452	typical (middle 50%)
chr7	26138930	26140436	0.31863	0.0348	0.87607	0.03901	typical (middle 50%)
chr7	26151895	26153841	4.37697	0.33924	10.15676	0.00164	typical (middle 50%)
chr7	26153907	26154407	0.59632	0.58077	1.91651	0.54636	other
chr7	26155389	26155889	1.11275	0.3076	1.14265	-0.11567	typical (middle 50%)
chr7	26156274	26156774	1.19069	0.33906	1.14036	-0.12879	typical (middle 50%)
chr7	26159304	26160435	0.87206	0.21576	1.89642	0.12017	typical (middle 50%)
chr7	26165877	26166377	0.47647	0.08717	0.83069	-0.03994	typical (middle 50%)
chr7	26166543	26167262	0.15882	0.12467	0.65205	0.17228	typical (middle 50%)
chr7	26180755	26181255	0.91691	0.59111	2.2447	0.43627	other
chr7	26184836	26185954	1.38848	1.12712	7.32126	1.09316	over-predicted 1%
chr7	26186252	26189392	10.5341	1.96054	44.12662	0.90196	other
chr7	26193776	26194879	1.15466	0.39028	3.4388	0.37957	other
chr7	26199655	26202453	77.36591	5.97786	41.64432	-0.19198	other
chr7	26204162	26204878	2.57623	0.63481	5.21419	0.24444	other
chr7	26210015	26211182	0.27966	0.18139	2.07338	0.50888	other
chr7	26212870	26214677	2.42721	0.30121	5.20626	0.05797	typical (middle 50%)
chr7	26214835	26215821	0.31765	0.13902	1.49431	0.31308	other
chr7	26224239	26224739	0.19878	0.07646	0.53217	0.04766	typical (middle 50%)
chr7	26225162	26226163	0.1978	0.08681	0.79115	0.1553	typical (middle 50%)
chr7	26233478	26234812	20.63559	1.26738	5.80803	-1.17166	other
chr7	26237056	26238822	2.93677	0.20624	2.97614	-0.4337	other
chr7	26251429	26252974	8.176	0.41434	2.97437	-1.12105	other
chr7	26254085	26254823	0.63628	0.0697	0.72899	-0.1945	other
chr7	26258708	26259864	0.47549	0.06892	0.93909	-0.02038	typical (middle 50%)
chr7	26278701	26279201	0.03995	0.03194	0.83826	0.26098	other
chr7	26279335	26279835	0.3576	0.08162	1.48015	0.22796	other
chr7	26279845	26280345	0.0799	0.11506	0.52424	0.18409	typical (middle 50%)
chr7	26284369	26284869	0.15882	0.11312	0.5608	0.12657	typical (middle 50%)
chr7	26285003	26285503	0.23775	0.10442	2.42214	0.54174	other
chr7	26291639	26292541	3.09168	0.45685	8.50925	0.25948	other
chr7	26292752	26293252	0.0799	0.19912	1.09854	0.45589	other
chr7	26306259	26307724	0.79804	0.09549	0.98791	-0.17805	typical (middle 50%)
chr7	26308982	26309701	0.63726	0.07246	0.64502	-0.22352	other
chr7	26329794	26330294	1.19363	0.12711	0.84025	-0.39652	other
chr7	26339937	26341050	0.31765	0.07974	0.6273	-0.00633	typical (middle 50%)
chr7	26345772	26346501	0.1978	0.04553	0.69928	0.08379	typical (middle 50%)
chr7	26365013	26365513	0.59339	0.05549	0.80657	-0.15398	typical (middle 50%)
chr7	26369436	26370391	0.3576	0.05224	1.24962	0.13967	typical (middle 50%)
chr7	26376945	26377445	0.11887	0.02485	1.13595	0.2744	other
chr7	26397576	26399677	6.14242	0.66478	13.9104	0.1159	typical (middle 50%)
chr7	26404051	26405477	2.37844	0.21229	2.26279	-0.39888	other
chr7	26409633	26410563	0.39657	0.1176	0.69128	-0.00602	typical (middle 50%)
chr7	26413213	26413713	0.23873	0.11965	0.87412	0.17967	typical (middle 50%)
chr7	26417221	26418754	24.8241	1.85847	6.33043	-1.07092	other
chr7	26420425	26421125	0.47745	0.13123	0.69789	-0.04777	typical (middle 50%)
chr7	26423181	26424042	0.79314	0.08428	0.69624	-0.28441	other
chr7	26440655	26442228	0.51544	0.07887	1.0895	0.00869	typical (middle 50%)
chr7	26442595	26443436	0.2777	0.09427	0.67901	0.05731	typical (middle 50%)
chr7	26498112	26498871	0.9549	0.10579	1.26419	-0.1713	typical (middle 50%)
chr7	26512497	26513242	0.63726	0.06483	0.61542	-0.24197	other
chr7	26515189	26515976	0.0799	0.06278	0.83886	0.25293	other
chr7	26538575	26539075	0.1978	0.02418	0.08851	-0.21421	other
chr7	26616212	26616712	0.27868	0.13759	0.88982	0.16902	typical (middle 50%)
chr7	26618863	26619363	0.43848	0.09351	0.98485	0.0423	typical (middle 50%)
chr7	26620285	26620785	0.35858	0.10155	1.41175	0.22809	other
chr7	26637620	26639524	2.15246	0.10196	1.83906	-0.5117	other
chr7	26667435	26667935	0.31863	0.02878	0.98523	0.06839	typical (middle 50%)
chr7	26688948	26689448	1.03187	0.12789	0.66339	-0.38214	other
chr7	26850258	26850758	1.55515	0.08385	0.71173	-0.63329	other
chr7	26857459	26859209	0.55441	0.07554	1.27066	0.03199	typical (middle 50%)
chr7	26863763	26864263	4.61276	1.27526	2.14556	-0.29972	other
chr7	26864389	26865357	12.15053	1.82292	11.79866	-0.06153	typical (middle 50%)
chr7	27095756	27096768	0.19878	0.02035	0.87357	0.11941	typical (middle 50%)
chr7	27102525	27103025	0.03995	0.02476	0.17546	-0.02447	typical (middle 50%)
chr7	27113295	27114217	0.03995	0.03013	1.96217	0.55634	other
chr7	27119345	27119845	0.11985	0.02819	0.12412	-0.12297	typical (middle 50%)
chr7	27130530	27131030	0.0	0.00473	0.0979	-0.04755	typical (middle 50%)
chr7	27135852	27136837	0.39755	0.06487	1.05077	0.06497	typical (middle 50%)
chr7	27143418	27143918	0.03995	0.01028	0.07516	-0.09425	typical (middle 50%)
chr7	27147524	27148024	0.03995	0.02028	0.21325	-0.00915	typical (middle 50%)
chr7	27150123	27151684	0.1598	0.04065	2.23776	0.51281	other
chr7	27156427	27156927	0.03995	0.00994	0.07598	-0.09411	typical (middle 50%)
chr7	27160090	27160590	0.11985	0.03032	0.34206	-0.01055	typical (middle 50%)
chr7	27160627	27162058	0.19878	0.03656	2.64393	0.54942	other
chr7	27165280	27165780	0.0799	0.01265	0.09968	-0.11556	typical (middle 50%)
chr7	27174086	27174586	0.0	0.00614	0.07895	-0.05698	typical (middle 50%)
chr7	27179443	27180592	0.11985	0.03675	1.63374	0.41553	other
chr7	27184966	27185466	0.11985	0.02839	0.19127	-0.08664	typical (middle 50%)
chr7	27199856	27200356	0.0	0.00594	0.35677	0.0855	typical (middle 50%)
chr7	27210015	27210740	0.23971	0.03058	1.04727	0.15102	typical (middle 50%)
chr7	27235255	27236374	0.23873	0.02546	1.22791	0.19948	typical (middle 50%)
chr7	27238949	27240110	0.15882	0.02275	0.93402	0.17542	typical (middle 50%)
chr7	27242294	27242794	0.15882	0.02295	0.15025	-0.14798	typical (middle 50%)
chr7	27245690	27246439	0.03995	0.01478	0.69521	0.19376	typical (middle 50%)
chr7	27269144	27269928	0.1598	0.03996	1.07237	0.23429	other
chr7	27361334	27362097	1.78702	0.24555	1.7328	-0.28976	other
chr7	27363790	27365692	1.43432	0.14265	2.12947	-0.15628	typical (middle 50%)
chr7	27371527	27373342	0.91495	0.11887	1.40561	-0.10116	typical (middle 50%)
