chr	center	observed_log	atac_pred_log	true_residual	class	sequence5p_residual	multimodal5p_residual	residual_sequence_residual	residual_multimodal_residual	residual_atac_residual
chr8	143368797	2.3978953	4.218543	-1.8206477	accessible_not_acetylated	-0.55284023	-1.2295356	-0.32500577	-0.9295962	-0.024747849
chr12	53995388	1.3862944	3.2068849	-1.8205905	accessible_not_acetylated	1.0322814	-0.041445255	0.43061757	-0.26468635	-0.055838585
chr7	96360063	0.0	1.8202271	-1.8202271	accessible_not_acetylated	0.46462464	-0.5543995	-0.025207877	-0.1995039	-0.017911196
chr17	38604879	1.3862944	3.2064521	-1.8201578	accessible_not_acetylated	-1.628046	-1.4773287	-1.3641088	-1.396622	-0.05747652
chr12	81294777	0.0	1.8199482	-1.8199482	accessible_not_acetylated	0.7102454	-0.26523936	-0.16876793	-0.17276716	-0.012399077
chr7	69748655	0.6931472	2.5129135	-1.8197663	accessible_not_acetylated	-0.3993287	-0.24073505	-0.13448644	-0.041532993	-0.012141943
chr10	117403672	0.6931472	2.5129006	-1.8197534	accessible_not_acetylated	-0.6489687	-0.0892272	0.02972126	0.17695355	-0.0017433167
chr12	53099567	0.6931472	2.5127683	-1.8196211	accessible_not_acetylated	-0.4287398	-0.15625429	-0.13802528	0.33644056	-0.051505566
chr6	83709408	0.6931472	2.5127172	-1.8195701	accessible_not_acetylated	-0.08979821	-1.1142757	-1.0790993	-1.6378986	-0.019444704
chr20	38581194	0.0	1.8193755	-1.8193755	accessible_not_acetylated	0.039336205	-0.1359986	0.13464451	-0.06072867	0.015796185
chr17	82301023	2.3978953	4.217149	-1.8192534	accessible_not_acetylated	-2.596972	-1.117857	-0.45811749	-0.19197464	-0.065033436
chr17	41579734	0.0	1.8190422	-1.8190422	accessible_not_acetylated	0.81080675	-0.5719526	-0.07559419	-0.33411872	-0.045862675
chr17	73165157	2.7080503	4.5267096	-1.8186593	accessible_not_acetylated	-2.3256087	-1.256046	-1.0613036	-0.8918352	-0.06529236
chr6	35497995	1.0986123	2.9170089	-1.8183966	accessible_not_acetylated	0.9433849	-0.43587565	-0.62139606	-1.1514143	-0.028376818
chr7	513121	0.6931472	2.5114422	-1.818295	accessible_not_acetylated	0.5735245	-1.1835302	-0.4646864	-0.7213354	-0.0034692287
chr6	87281675	0.0	1.8182895	-1.8182895	accessible_not_acetylated	0.5382097	0.4747851	0.057110548	0.3890388	-0.004892826
chr6	137025932	2.1972246	4.0155044	-1.8182797	accessible_not_acetylated	-1.4127979	-0.080775976	0.0053400993	-0.053156853	-0.06450081
chr17	42407688	0.0	1.8181264	-1.8181264	accessible_not_acetylated	0.18770361	-0.49474227	-0.084037304	-0.31261504	-0.05646968
chr7	138396536	2.0794415	3.8973331	-1.8178916	accessible_not_acetylated	-2.0971107	0.003809929	-0.09596062	0.09916139	-0.014056683
chr7	39322331	1.3862944	3.2040462	-1.8177519	accessible_not_acetylated	-1.0799379	0.3065505	-0.1222651	-0.03589201	-0.015358686
chr22	37776567	1.3862944	3.2032614	-1.816967	accessible_not_acetylated	-0.6571317	0.09025717	-0.08075976	0.16701937	-0.0050389767
chr10	106714979	0.6931472	2.5099247	-1.8167775	accessible_not_acetylated	0.95731664	0.4582827	0.11809039	0.3622353	-0.003931284
chr22	50034975	0.6931472	2.5096679	-1.8165207	accessible_not_acetylated	0.20729542	-0.37799096	-0.474432	-0.5756446	-0.00451231
chr12	103841941	2.4849067	4.300939	-1.8160324	accessible_not_acetylated	-1.7239106	-0.24582958	-0.58325887	-0.25461197	-0.050293922
chr12	98318602	2.3978953	4.213562	-1.8156667	accessible_not_acetylated	-1.4966884	-0.36727643	0.17884827	0.23472357	-0.07402325
chr8	22156831	0.0	1.8156171	-1.8156171	accessible_not_acetylated	-0.5862162	-1.1708847	-1.0937102	-1.3218751	0.0132261515
chr8	88657864	0.6931472	2.5087004	-1.8155532	accessible_not_acetylated	1.3987212	-0.07668424	0.04480672	0.1162889	0.000787735
chr12	19451270	0.6931472	2.5084624	-1.8153152	accessible_not_acetylated	0.16239786	-0.24593902	0.16788244	0.15291882	-0.03140807
chr6	77562129	1.7917595	3.6068864	-1.8151269	accessible_not_acetylated	-1.1272278	0.5474615	0.350147	0.24578309	-0.04176092
chr18	4068890	0.0	1.8150539	-1.8150539	accessible_not_acetylated	-0.46488225	-0.39996338	-0.43985128	-0.28422523	-0.011053443
chr12	16832494	2.3978953	4.2128773	-1.8149819	accessible_not_acetylated	-1.8179989	-0.40235567	0.0691762	-0.065232754	-0.066786766
chr12	2227602	0.0	1.8145349	-1.8145349	accessible_not_acetylated	0.8313575	-0.38498294	-0.10734534	-0.030486226	-0.021916986
chr6	68238391	1.609438	3.4238462	-1.8144083	accessible_not_acetylated	-1.6621547	-0.26481652	-0.3070376	0.10973716	-0.045554638
chr6	43455877	1.7917595	3.6061473	-1.8143878	accessible_not_acetylated	-1.6340637	-1.0405455	-1.1496542	-1.1958823	-0.0329113
chr12	113129621	0.6931472	2.507449	-1.8143017	accessible_not_acetylated	-0.43786383	-0.2168293	-0.10745859	-0.3723805	-0.027055979
chr6	39608865	2.8903718	4.704227	-1.8138552	accessible_not_acetylated	-1.8204803	-0.2258606	0.20717955	-0.42576075	-0.06534672
chr22	45979022	1.609438	3.4231715	-1.8137336	accessible_not_acetylated	-1.1536379	-1.350266	-0.8248534	-0.9692192	-0.017879248
chr7	29234585	0.0	1.8136579	-1.8136579	accessible_not_acetylated	1.0775396	0.49196398	0.31155264	0.09800875	-0.0207721
chr8	141434158	0.0	1.8134675	-1.8134675	accessible_not_acetylated	-1.1703207	-1.0555986	-0.8428262	-0.94762653	0.007410884
chr10	67612989	2.3025851	4.1155267	-1.8129416	accessible_not_acetylated	-1.6924744	-0.046551228	0.12635708	0.054377556	0.0044026375
chr20	45450575	0.0	1.8127997	-1.8127997	accessible_not_acetylated	-0.43848872	-1.2336551	-0.4127729	-0.83117783	0.010787606
chr7	3301239	0.0	1.8125336	-1.8125336	accessible_not_acetylated	-0.084162	-1.804631	-1.2115505	-0.7073622	-0.027934194
chr7	40709591	0.6931472	2.5054317	-1.8122845	accessible_not_acetylated	0.3911059	-0.50023127	0.027341127	-0.044955492	-0.02094531
chr22	20437859	0.0	1.8116739	-1.8116739	accessible_not_acetylated	1.4692659	-1.1881596	-0.6489992	-1.3094641	-0.008314371
chr17	75516648	3.3672957	5.1789207	-1.811625	accessible_not_acetylated	-3.895543	-1.1222482	-1.4918864	-0.9899254	-0.06413603
chr18	34122927	0.0	1.8111529	-1.8111529	accessible_not_acetylated	-0.38841438	-0.6996523	-0.5773879	-0.49716055	-0.024642348
chr7	128103885	1.9459102	3.756887	-1.8109767	accessible_not_acetylated	0.050920486	-0.26301527	-0.44869184	-0.40535736	-0.0046827793
chr7	81685146	1.9459102	3.7564263	-1.8105161	accessible_not_acetylated	-1.9846394	-1.0133762	-0.21297717	-0.61241055	-0.018500566
chr18	4348601	0.0	1.8104868	-1.8104868	accessible_not_acetylated	-0.4753133	-0.2518984	-0.32841134	-0.10531306	-0.004651904
chr10	68347612	1.0986123	2.908876	-1.8102636	accessible_not_acetylated	0.22343922	0.3702066	0.3452754	0.3683374	-0.0022497177
chr6	31350511	1.9459102	3.75601	-1.8100998	accessible_not_acetylated	-1.4539218	0.362597	0.0596447	0.025344849	-0.042482853
chr12	121234135	0.0	1.8099748	-1.8099748	accessible_not_acetylated	0.011381984	-0.37830222	0.06369197	-0.10213435	-0.014112353
chr20	4166038	1.0986123	2.9083395	-1.8097272	accessible_not_acetylated	0.40261507	-0.67550755	0.13381529	-0.076799154	0.0021829605
chr20	14431808	0.0	1.8094847	-1.8094847	accessible_not_acetylated	1.7360818	0.862067	0.19613838	0.63766766	-0.0019706488
chr6	22767248	0.0	1.80916	-1.80916	accessible_not_acetylated	0.28460956	-0.9014125	-0.42421973	-0.47869062	-0.022318006
chr22	37566498	1.3862944	3.1952257	-1.8089314	accessible_not_acetylated	-0.78672004	-0.51308894	-0.44894934	-0.33939457	-0.006917
chr17	57256511	2.8332133	4.642073	-1.8088598	accessible_not_acetylated	-2.7031631	-1.1909063	-1.3999763	-1.1711562	-0.07486677
chr17	28538497	0.0	1.8086915	-1.8086915	accessible_not_acetylated	1.0373108	0.26024914	0.3203187	0.33926606	-0.012681007
chr6	157461114	3.6888795	5.497314	-1.8084345	accessible_not_acetylated	-2.3076613	0.0950284	0.26750088	0.17614079	-0.0814352
chr12	8914661	2.0794415	3.8877947	-1.8083532	accessible_not_acetylated	-0.8105171	-0.9204383	-0.18881059	-0.5563481	-0.07506728
chr7	151310711	0.0	1.8074383	-1.8074383	accessible_not_acetylated	-0.89419097	-0.90587413	-0.17419231	0.00596416	-0.011501193
chr18	58455706	0.0	1.8074057	-1.8074057	accessible_not_acetylated	0.68536115	-0.3598647	-0.10964942	-0.04308331	-0.009355187
chr8	64567818	0.0	1.8072023	-1.8072023	accessible_not_acetylated	-0.5926745	-0.32878745	-0.56989884	-0.5292642	-0.0067031384
chr7	88169912	0.0	1.8071505	-1.8071505	accessible_not_acetylated	-0.98722845	-0.35130346	-0.3272246	-0.23566055	-0.013744831
chr12	27970077	1.0986123	2.9053612	-1.8067489	accessible_not_acetylated	0.39509797	-0.77867866	-0.8300903	-0.7013488	-0.057356834
chr20	3665030	1.0986123	2.9053218	-1.8067095	accessible_not_acetylated	-0.16865253	0.1471746	0.14947033	-0.3210125	-0.0010049343
chr12	47079777	1.0986123	2.9051828	-1.8065705	accessible_not_acetylated	-1.4905071	-1.3473881	-1.0290065	-1.6908768	-0.04979682
chr6	80638947	0.6931472	2.4997177	-1.8065705	accessible_not_acetylated	0.19602656	0.26761913	0.06268144	0.13600993	-0.037889004
chr10	110226476	2.3978953	4.2039566	-1.8060613	accessible_not_acetylated	-2.4934025	-1.7421908	-0.66876364	-1.5508437	0.008462906
chr8	22552760	1.609438	3.415401	-1.805963	accessible_not_acetylated	-1.8047719	-0.639102	-1.228379	-0.8246639	-0.022397995
chr7	100177584	1.609438	3.4146967	-1.8052588	accessible_not_acetylated	-0.6389773	-0.8367481	-0.7462778	-1.4706588	-0.025627375
chr12	42482997	1.609438	3.414056	-1.8046181	accessible_not_acetylated	-1.0804186	-0.33095908	-0.71170974	-1.0166428	-0.06649542
chr6	111642709	0.0	1.80429	-1.80429	accessible_not_acetylated	0.52072906	-0.16120696	0.0840888	0.299268	-0.039211273
chr17	50055935	3.0910425	4.8952227	-1.8041801	accessible_not_acetylated	-1.7859318	-0.51079464	-0.5933161	-0.49893188	-0.053714752
chr7	95396375	0.6931472	2.497262	-1.8041148	accessible_not_acetylated	1.8472857	-1.176454	-0.21883154	-0.81058097	-0.013549328
chr20	35619576	2.9957323	4.799713	-1.8039808	accessible_not_acetylated	-2.8956158	-0.5770855	-0.94036007	-0.34780264	-0.03126335
chr21	41767177	0.0	1.8035605	-1.8035605	accessible_not_acetylated	1.7357736	-0.82932967	-0.39656496	-1.1507874	-0.011251926
chr8	22599624	1.9459102	3.7494178	-1.8035076	accessible_not_acetylated	-2.3799658	-1.3488822	-0.87568164	-1.7845204	-0.030405521
chr17	64774401	1.3862944	3.18949	-1.8031957	accessible_not_acetylated	-0.87003803	-0.08278561	-0.020963192	0.17473459	-0.067210674
chr18	4434698	1.7917595	3.5944524	-1.8026929	accessible_not_acetylated	-1.0963869	0.8860903	0.39474988	0.7319622	0.010798931
chr12	122835620	1.7917595	3.5943918	-1.8026323	accessible_not_acetylated	-1.4561977	-0.26053333	-0.98542833	-1.2654414	-0.06868124
chr20	6094077	1.3862944	3.1888719	-1.8025775	accessible_not_acetylated	-1.0870092	-0.28702283	0.19445705	-0.04641962	-0.008455038
chr7	39332383	0.0	1.8025448	-1.8025448	accessible_not_acetylated	0.18849254	0.4559896	0.2830112	0.4203415	-0.020724177
chr6	138494664	1.0986123	2.9009151	-1.8023028	accessible_not_acetylated	-0.9208534	0.0624094	-0.06438303	0.43507957	-0.021441936
chr7	137606243	0.0	1.8022163	-1.8022163	accessible_not_acetylated	-0.8498901	-0.9184841	-0.18875957	-0.29858792	-0.013165593
chr17	49036187	0.0	1.8020923	-1.8020923	accessible_not_acetylated	1.3681257	-0.6968218	-0.26766527	-0.5269115	-0.019185543
chr17	63484816	0.0	1.8020437	-1.8020437	accessible_not_acetylated	-0.29920626	-1.0529234	-0.52433705	-0.38361466	-0.0041190386
chr10	24709873	0.6931472	2.4950883	-1.8019412	accessible_not_acetylated	-0.6787411	-0.0039715767	0.041068077	0.2585907	0.0034854412
chr12	79682919	2.5649493	4.366835	-1.8018858	accessible_not_acetylated	-1.92712	-0.6022103	0.20717287	-0.40605307	-0.064294815
chr17	1649209	3.4339871	5.2358246	-1.8018374	accessible_not_acetylated	-2.3839023	-1.6115739	-2.049688	-1.3781705	-0.0600996
chr6	148204188	1.3862944	3.1880174	-1.801723	accessible_not_acetylated	-0.30273485	-0.34476805	-0.015676022	0.009577036	-0.042956114
chr10	24929318	2.3978953	4.199546	-1.8016505	accessible_not_acetylated	-2.0000584	0.16647243	0.14668703	-0.022541046	0.0037693977
chr12	88931820	1.0986123	2.9001968	-1.8015845	accessible_not_acetylated	-1.102005	-0.42691493	-0.05752802	0.012348175	-0.042218685
chr8	106129260	0.0	1.8015771	-1.8015771	accessible_not_acetylated	0.22087932	-0.3702687	-0.083283186	-0.18258893	0.016318679
chr18	52069798	1.0986123	2.8997872	-1.8011749	accessible_not_acetylated	-0.78552103	-0.74159384	0.09709954	0.013225555	-0.0010890961
chr10	98268250	0.6931472	2.4942403	-1.8010931	accessible_not_acetylated	-1.0348253	-1.4204195	-0.69226277	-1.1304438	0.0024478436
chr10	34664903	0.0	1.8008125	-1.8008125	accessible_not_acetylated	0.12521923	0.3426075	0.056478143	0.3329556	-0.007654071
chr20	19860878	1.0986123	2.898952	-1.8003397	accessible_not_acetylated	-0.07970357	-0.5154481	0.093140125	-0.09675765	-0.010444403
chr8	134472764	0.0	1.8002315	-1.8002315	accessible_not_acetylated	-0.27206635	-0.1322012	-0.23349881	-0.18331933	0.014182925
chr7	3075153	0.0	1.7998801	-1.7998801	accessible_not_acetylated	0.08268583	-0.017908216	-0.3915378	-0.24167037	-0.009747148
chr17	40550869	2.3025851	4.102266	-1.7996807	accessible_not_acetylated	-2.0281382	0.53721285	0.03249979	0.5177274	-0.062945366
chr7	5282929	0.0	1.7992744	-1.7992744	accessible_not_acetylated	-0.6900475	-0.90202534	-1.2760882	-0.7639859	-0.028018832
chr6	93785402	0.6931472	2.4923947	-1.7992475	accessible_not_acetylated	1.4516897	0.38335896	0.3365276	0.45883775	-0.02329874
chr12	13101321	1.7917595	3.5902379	-1.7984784	accessible_not_acetylated	1.0910628	-0.7655728	-0.100795984	-0.8290489	-0.06543422
chr8	39273129	0.0	1.7981932	-1.7981932	accessible_not_acetylated	-0.44176364	-0.42585635	-0.19903123	-0.17557311	0.011992574
chr10	35641293	1.0986123	2.8966606	-1.7980483	accessible_not_acetylated	-0.70388937	-2.263925	-1.2284119	-1.6955984	0.0012545586
chr8	2024187	0.0	1.7979624	-1.7979624	accessible_not_acetylated	1.6454298	-0.8876711	-0.06984842	0.015563369	0.010830641
chr20	11403306	1.0986123	2.89636	-1.7977476	accessible_not_acetylated	-1.6762571	-0.44419003	-0.07915759	-0.15033746	0.006878376
chr10	133335475	0.6931472	2.4907684	-1.7976213	accessible_not_acetylated	0.11936641	-1.3396977	-0.61923885	-1.7054795	0.009273529
chr8	133689348	1.7917595	3.589016	-1.7972565	accessible_not_acetylated	-2.2431195	-0.28570318	0.03507638	-0.27471352	-0.01951766
chr22	37341943	0.6931472	2.4901094	-1.7969623	accessible_not_acetylated	0.8892174	0.07531619	-0.13011456	-0.33052182	-0.00066804886
chr17	8057856	0.0	1.796953	-1.796953	accessible_not_acetylated	0.5294082	-0.36957824	0.04907596	-0.060185194	-0.048890114
chr6	72523006	0.0	1.7968047	-1.7968047	accessible_not_acetylated	-0.29370248	-0.8955862	-0.26607394	-0.19107044	-0.02970481
chr10	91091249	0.0	1.7967024	-1.7967024	accessible_not_acetylated	0.2756896	-0.23981178	-0.28797352	-0.21910143	-0.0077006817
chr21	37009987	1.3862944	3.1826515	-1.7963572	accessible_not_acetylated	0.26809955	-0.6088309	-0.37592244	-0.28768492	-0.072301865
chr7	22500236	0.0	1.7960272	-1.7960272	accessible_not_acetylated	0.9881983	-0.6151712	-0.38940227	-0.6395495	-0.026816845
chr17	28251601	1.0986123	2.8939967	-1.7953844	accessible_not_acetylated	-0.2131002	-1.8263463	-0.5671537	-0.82543826	-0.05918169
chr20	50731382	3.295837	5.091218	-1.7953811	accessible_not_acetylated	-1.5597165	-1.0434828	-0.31604052	-0.7784529	-0.042194843
chr8	83296622	0.0	1.7951145	-1.7951145	accessible_not_acetylated	0.5302737	0.12778664	-0.17362809	-0.037725925	0.007878065
chr12	38386657	1.3862944	3.1812265	-1.7949321	accessible_not_acetylated	0.1369338	-0.2623167	0.482301	0.24754953	-0.056161404
chr6	13331974	0.0	1.794799	-1.794799	accessible_not_acetylated	0.68718755	-0.34275734	-0.2816149	0.063299775	-0.031294346
chr21	32412436	0.0	1.7946699	-1.7946699	accessible_not_acetylated	1.1476829	-1.3072945	-1.9978362	-1.5800318	-0.0059980154
chr18	4435891	1.7917595	3.5859647	-1.7942052	accessible_not_acetylated	-1.2630463	0.19270015	0.4409728	0.5855174	0.009548664
chr12	29692399	1.7917595	3.5859282	-1.7941687	accessible_not_acetylated	-1.534023	-0.6215811	-0.25175858	-0.72882867	-0.05925131
chr17	39573922	1.0986123	2.892747	-1.7941346	accessible_not_acetylated	0.59819674	-0.6207361	0.110305786	-0.32749844	-0.061078787
chr7	100131134	0.0	1.7939681	-1.7939681	accessible_not_acetylated	-0.2813698	-0.68782413	-0.5739883	0.23901856	-0.035181403
chr18	4233430	2.1972246	3.9911509	-1.7939262	accessible_not_acetylated	-1.8582306	-0.38124347	-0.06555748	-0.6604171	0.004618168
chr7	107044696	0.6931472	2.4869199	-1.7937727	accessible_not_acetylated	-0.7945342	-1.6494988	-0.8942599	-1.3605298	-0.007933378
chr12	77925680	0.0	1.7937503	-1.7937503	accessible_not_acetylated	-0.8105016	-0.4974072	-0.19216633	-0.16554976	-0.06285441
chr8	102583717	5.389072	3.7133975	1.6756744	acetylated_beyond_accessibility	0.04660225	0.69652987	0.6323991	0.9948306	-0.022901535
chr6	166281279	3.8918204	2.216092	1.6757283	acetylated_beyond_accessibility	-0.411546	-0.4341457	-0.3601296	-0.35405493	-0.04145837
chr10	73119598	3.4965076	1.8207536	1.6757541	acetylated_beyond_accessibility	-0.038701653	-0.13351011	-0.19144034	0.24204278	-0.0054056644
chr6	132320243	2.4849067	0.80888647	1.6760201	acetylated_beyond_accessibility	1.0233634	0.06139189	-0.07425696	0.11659676	-0.0009326935
chr20	2664258	4.8520303	3.1755786	1.6764517	acetylated_beyond_accessibility	1.1730704	0.83268213	0.8758006	1.907578	-0.017933369
chr10	11527923	3.871201	2.1946213	1.6765797	acetylated_beyond_accessibility	1.1683178	0.73047805	0.94860625	0.38913655	-0.0045776367
chr21	46606298	3.8501477	2.1734762	1.6766715	acetylated_beyond_accessibility	0.7561519	-0.11133289	0.1274538	-0.11209464	-0.02810216
chr17	76263157	5.638355	3.961614	1.6767409	acetylated_beyond_accessibility	-0.22011471	0.78461194	0.6423595	0.8189032	-0.06985402
chr8	100223250	3.8066626	2.1296427	1.6770198	acetylated_beyond_accessibility	-0.33725238	0.94028497	0.14950418	0.20713258	-0.0061130524
chr8	26389739	3.0445225	1.367399	1.6771235	acetylated_beyond_accessibility	1.8546712	0.5560744	0.47843933	0.5695636	0.020758629
chr18	10976661	3.465736	1.7881732	1.6775627	acetylated_beyond_accessibility	-0.07334399	0.19209063	-0.06503308	0.1420635	-0.0066657066
chr7	32879740	3.3672957	1.6897258	1.67757	acetylated_beyond_accessibility	1.302024	0.10896289	0.04939878	-0.14751124	-0.019522548
chr12	124779986	4.828314	3.150712	1.6776018	acetylated_beyond_accessibility	-0.0216496	-0.16892433	0.04820752	-0.013805389	-0.06467366
chr17	773918	4.0253515	2.3476813	1.6776702	acetylated_beyond_accessibility	1.1206563	0.12268329	0.293128	0.25201416	-0.037725687
chr17	75205545	5.723585	4.045641	1.6779442	acetylated_beyond_accessibility	-1.116741	-0.047926903	0.049063683	-0.20526147	-0.07454157
chr6	87691553	4.7095304	3.031549	1.6779814	acetylated_beyond_accessibility	-0.6613858	1.0072427	0.2307241	0.52769446	-0.031101942
chr17	78727999	4.189655	2.5115595	1.6780953	acetylated_beyond_accessibility	-0.55339503	-0.24317265	-0.11119819	0.031154633	-0.036968708
chr8	59066928	2.4849067	0.8066886	1.6782181	acetylated_beyond_accessibility	0.6724486	0.060099423	-0.25252265	0.042040825	0.011033952
chr20	52519157	2.7080503	1.0297395	1.6783108	acetylated_beyond_accessibility	0.991053	0.456061	0.3812294	0.3676535	0.019693375
chr17	78169765	5.220356	3.5413857	1.6789703	acetylated_beyond_accessibility	-1.2933736	1.3725314	-0.013790846	0.34097385	-0.06647682
chr10	132931466	3.5263605	1.8473587	1.6790018	acetylated_beyond_accessibility	2.1867824	0.3156178	1.147167	0.16573548	-0.013558269
chr6	28259193	3.1354942	1.456348	1.6791463	acetylated_beyond_accessibility	4.004222	0.4329815	1.1899571	0.15265203	-0.0016171932
chr12	113174573	3.0910425	1.4114507	1.6795918	acetylated_beyond_accessibility	0.26721776	0.26826692	-0.2507726	-0.18340945	-0.06675112
chr17	27888655	4.276666	2.5970592	1.6796069	acetylated_beyond_accessibility	1.056685	0.4984386	0.62578034	0.66849804	-0.04456544
chr17	75689727	4.75359	3.0738206	1.6797695	acetylated_beyond_accessibility	0.06385708	0.44207048	0.49505115	0.46371436	-0.056096554
chr8	29029611	3.218876	1.5389876	1.6798882	acetylated_beyond_accessibility	1.3485634	0.5955756	0.3512385	0.15649068	0.013019443
chr17	8985403	5.0369525	3.3570185	1.679934	acetylated_beyond_accessibility	-0.35752773	0.35472202	0.5021069	0.81182384	-0.06297541
