chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr6	127190768	0.0	1.1521137	-1.1521137	accessible_not_acetylated	0.24042666	-0.350981	-0.2274468	0.122278094
chr7	149189053	2.1972246	3.349144	-1.1519194	accessible_not_acetylated	-1.5888598	0.21401048	0.10282588	0.044030428
chr20	24469198	0.0	1.1518936	-1.1518936	accessible_not_acetylated	0.34534693	-0.89172363	-1.3954263	-0.7427731
chr10	124389382	1.9459102	3.0970724	-1.1511621	accessible_not_acetylated	0.39121962	-0.10556412	-0.3449347	-0.7314904
chr7	56049009	2.3978953	3.5490003	-1.1511049	accessible_not_acetylated	-2.177133	-0.057928562	-0.19642091	-0.015937805
chr17	56834078	3.9318256	5.0825653	-1.1507397	accessible_not_acetylated	-0.6794338	-0.528121	-1.1877837	-0.92222977
chr12	2057385	0.0	1.1504908	-1.1504908	accessible_not_acetylated	0.50040245	-0.39848578	-0.10727215	-0.5106424
chr10	133075201	0.6931472	1.8432243	-1.1500771	accessible_not_acetylated	0.41149068	-0.88562393	-0.38683665	-0.6771027
chr12	52879872	3.218876	4.368933	-1.1500573	accessible_not_acetylated	-2.5671773	-1.6954153	-0.90409446	-0.7483597
chr10	132194452	0.6931472	1.842205	-1.1490579	accessible_not_acetylated	-0.00879395	-0.77909195	-0.7310668	-0.7857387
chr10	43046757	1.0986123	2.2475164	-1.1489041	accessible_not_acetylated	-0.71397865	-0.7335086	-0.585235	-0.6285541
chr17	48054483	3.1780539	4.325994	-1.1479402	accessible_not_acetylated	-2.7428129	-0.9654515	-0.96586084	-0.654232
chr22	30755573	0.6931472	1.8410344	-1.1478872	accessible_not_acetylated	0.15569663	-0.36697912	-0.019339561	-0.2551906
chr7	54781362	0.6931472	1.8406332	-1.147486	accessible_not_acetylated	0.32426095	-0.32183814	0.07209647	0.07031965
chr7	137846864	0.6931472	1.8405378	-1.1473906	accessible_not_acetylated	0.221704	-1.348371	-1.1483364	-1.4955016
chr7	44081398	2.8332133	3.9801574	-1.146944	accessible_not_acetylated	-1.4918194	-0.013761282	-0.25709033	-0.24248171
chr12	132164115	0.6931472	1.840024	-1.1468768	accessible_not_acetylated	-0.964575	-0.9745184	-0.55843794	-0.6508397
chr12	117100464	1.609438	2.7558923	-1.1464543	accessible_not_acetylated	-0.56709146	-0.3400991	0.024362564	-0.14883423
chr7	134992109	1.9459102	3.0922828	-1.1463726	accessible_not_acetylated	-0.865386	-0.056630135	0.33784294	0.34009385
chr7	129816958	0.0	1.1463397	-1.1463397	accessible_not_acetylated	0.47388625	0.044146776	0.1510644	0.2626624
chr6	109448075	1.3862944	2.5325317	-1.1462374	accessible_not_acetylated	-0.62936735	0.30557823	-0.32595754	-0.47483945
chr6	142947599	1.7917595	2.9379463	-1.1461868	accessible_not_acetylated	0.9256818	-1.0418625	-0.11022854	-0.89546156
chr20	30521891	0.0	1.1457064	-1.1457064	accessible_not_acetylated	0.9278188	-0.22451538	-0.40867144	-0.1797272
chr17	80476604	0.6931472	1.8388038	-1.1456566	accessible_not_acetylated	1.1806052	-1.2631788	-1.1358037	-1.3635733
chr17	60143059	2.0794415	3.2250862	-1.1456447	accessible_not_acetylated	-0.5878992	-0.60437846	-0.16767263	0.17827272
chr7	50142627	1.0986123	2.2441688	-1.1455564	accessible_not_acetylated	-0.6312084	0.13267708	0.18324518	0.37536788
chr22	19185226	2.3978953	3.5427666	-1.1448712	accessible_not_acetylated	-0.71762276	0.35056782	0.05836153	0.30961204
chr17	40177988	1.7917595	2.9365823	-1.1448228	accessible_not_acetylated	-0.84223366	-1.5601982	-1.5825992	-1.6166506
chr7	156942872	1.3862944	2.5308743	-1.1445799	accessible_not_acetylated	1.3547249	-0.2802403	-0.089583874	-0.49495578
chr12	49346864	2.8903718	4.034639	-1.1442671	accessible_not_acetylated	-0.68251204	-1.7498972	-0.9041438	-1.1218276
chr7	76627115	3.9318256	5.075715	-1.1438894	accessible_not_acetylated	-1.2770362	0.035656452	0.16646624	0.16778326
chr17	64774440	2.9957323	4.139518	-1.1437855	accessible_not_acetylated	-1.9028773	-0.23646712	0.017372608	0.36769485
chr6	43759217	2.5649493	3.7080326	-1.1430833	accessible_not_acetylated	-1.6911495	-0.43231058	-0.11769271	-0.2568109
chr17	32060885	1.7917595	2.934832	-1.1430726	accessible_not_acetylated	-0.7133255	-0.17455435	-0.29479432	-0.025184393
chr12	110704923	0.6931472	1.835988	-1.1428409	accessible_not_acetylated	0.09752917	0.0388515	-0.061356664	0.08280599
chr22	45413655	0.0	1.1427382	-1.1427382	accessible_not_acetylated	2.4665027	-0.8158175	-0.58224094	-0.53453434
chr6	29632568	4.158883	5.3015866	-1.1427035	accessible_not_acetylated	-3.0968451	-0.91399	-1.7759624	-0.97631073
chr17	75616509	1.3862944	2.5289922	-1.1426978	accessible_not_acetylated	-0.81176233	-0.87205136	-0.43689895	-0.37884045
chr10	98142583	1.3862944	2.528988	-1.1426935	accessible_not_acetylated	-0.5261736	0.16740799	0.2377615	-0.07488346
chr20	11917864	0.0	1.1426153	-1.1426153	accessible_not_acetylated	1.2940435	-0.10414362	0.1482017	0.046690702
chr17	7154898	0.0	1.1420214	-1.1420214	accessible_not_acetylated	1.0677912	-0.08695781	0.25874102	0.12747467
chr10	43304860	1.0986123	2.2405674	-1.1419551	accessible_not_acetylated	1.3704216	-0.642328	-0.41247225	-0.50171065
chr6	37490589	1.3862944	2.528222	-1.1419277	accessible_not_acetylated	-0.055065393	0.33322525	-0.07840133	0.064264536
chr12	116598686	5.480639	3.5662804	1.9143586	acetylated_beyond_accessibility	-1.5436811	-0.17740178	-0.08285737	0.056900978
chr17	63849396	6.5834093	4.668505	1.9149041	acetylated_beyond_accessibility	-0.8651736	-0.059864998	0.42404413	0.27773428
chr10	97726929	3.465736	1.5506437	1.9150922	acetylated_beyond_accessibility	0.15319848	0.39684403	-0.043560386	0.06651592
chr12	127148507	4.8441873	2.9289856	1.9152017	acetylated_beyond_accessibility	-0.650321	-0.22511983	0.28126764	0.13996935
chr7	39722295	5.043425	3.1282158	1.9152093	acetylated_beyond_accessibility	-1.8512857	0.76872396	-0.2196405	0.11532807
chr6	125086882	4.406719	2.49128	1.9154391	acetylated_beyond_accessibility	-0.6821618	0.09400129	-0.10069656	0.089920044
chr6	5230850	4.5849676	2.6690683	1.9158993	acetylated_beyond_accessibility	-0.49899435	0.4740138	0.1840365	0.4842763
chr20	58374423	4.836282	2.9202461	1.9160357	acetylated_beyond_accessibility	0.60729384	0.60961723	0.22709942	0.44692993
chr10	21806035	4.8441873	2.9281223	1.916065	acetylated_beyond_accessibility	-1.3369342	-0.086913824	-0.15771484	-0.004342079
chr12	645809	4.75359	2.837504	1.9160862	acetylated_beyond_accessibility	-1.2526708	-0.37979937	-0.14004517	-0.055191994
chr10	122980344	5.0039463	3.087697	1.9162493	acetylated_beyond_accessibility	1.160265	-0.78368664	-0.060752153	0.002221346
chr17	57542027	4.1108737	2.1944814	1.9163923	acetylated_beyond_accessibility	-0.383785	-0.6771748	-0.23380995	-0.3301201
chr10	72291228	4.7184987	2.801978	1.9165206	acetylated_beyond_accessibility	-0.90543485	0.8809099	0.18574572	0.8405204
chr12	23423472	5.6240177	3.7071133	1.9169044	acetylated_beyond_accessibility	-1.1229334	-0.15136504	0.29162192	0.3218007
chr20	45036807	4.0253515	2.1083598	1.9169917	acetylated_beyond_accessibility	-0.39893436	0.004473686	0.032344818	-0.24276268
chr6	139648626	5.673323	3.7562122	1.9171109	acetylated_beyond_accessibility	-1.1057878	-0.14020681	0.22722936	0.33544254
chr17	13523061	4.882802	2.9654098	1.9173923	acetylated_beyond_accessibility	-0.20469332	0.66807723	0.318851	0.52584004
chr10	74021353	6.244167	4.326047	1.9181199	acetylated_beyond_accessibility	-1.8894148	0.11265755	0.017525196	-0.13016891
chr20	5078474	4.6051702	2.6869211	1.9182491	acetylated_beyond_accessibility	0.43366718	0.07880783	0.25588608	-0.11492252
chr12	48311496	3.5263605	1.607718	1.9186425	acetylated_beyond_accessibility	1.1612198	0.7117269	0.2120825	0.40208673
chr20	32790226	3.1354942	1.2168081	1.9186862	acetylated_beyond_accessibility	1.095422	0.24183774	-0.04831457	-0.5656601
chr10	95297643	5.1357985	3.2169065	1.9188919	acetylated_beyond_accessibility	-0.57172346	0.35461593	-0.14761567	0.78049254
chr10	14181414	4.543295	2.624365	1.9189298	acetylated_beyond_accessibility	-0.52570033	0.33699608	0.18337417	0.36701417
chr22	46649762	4.762174	2.8431668	1.9190073	acetylated_beyond_accessibility	0.40898275	0.17024899	-0.16658092	-0.36567378
chr10	73651039	3.9512436	2.031665	1.9195786	acetylated_beyond_accessibility	0.5568924	0.7242279	0.17576456	0.48394608
chr17	30104725	4.634729	2.7149978	1.9197311	acetylated_beyond_accessibility	0.69384575	0.1545825	0.21258926	0.24633789
chr20	365099	5.365976	3.4458296	1.9201462	acetylated_beyond_accessibility	-1.0072994	0.081011534	0.006309986	0.2099123
chr20	31712874	4.7004805	2.7802064	1.920274	acetylated_beyond_accessibility	-0.65906906	0.043904305	-0.017147303	0.21087098
chr7	105488074	4.317488	2.3971014	1.9203868	acetylated_beyond_accessibility	-0.49529648	0.10964537	0.32576156	0.057074547
chr18	3038670	5.6312118	3.710433	1.9207788	acetylated_beyond_accessibility	-1.6777539	0.25671363	0.04775524	-0.04961109
chr10	114938403	4.7184987	2.7974818	1.9210169	acetylated_beyond_accessibility	-0.8082273	-0.14920402	-0.387609	-0.47680688
chr7	103505068	4.0073333	2.0862708	1.9210625	acetylated_beyond_accessibility	-0.4510274	0.18038225	-0.24594235	-0.14747608
chr17	78127395	5.8081427	3.8862708	1.9218719	acetylated_beyond_accessibility	0.064172745	1.1077964	-0.09333372	0.37825513
chr6	106858846	4.9698133	3.0477943	1.922019	acetylated_beyond_accessibility	-0.20693564	-0.13405347	0.25845003	-0.03011322
chr12	2944799	3.1780539	1.2560284	1.9220254	acetylated_beyond_accessibility	0.7712066	-0.16060996	-0.3295983	-0.003119707
chr18	30676248	5.2040067	3.2817538	1.9222529	acetylated_beyond_accessibility	-1.2683733	-0.28678274	0.06241083	-0.15407538
chr22	28802424	5.192957	3.2705183	1.9224386	acetylated_beyond_accessibility	0.6040163	0.89201355	0.4779265	0.6527748
chr17	81684440	6.0497336	4.1271687	1.922565	acetylated_beyond_accessibility	0.7646847	0.3946786	0.09743452	-0.041344643
chr17	72907513	4.75359	2.8307114	1.9228787	acetylated_beyond_accessibility	-0.4010601	-0.124999285	0.26394558	0.021033287
chr7	102975131	5.857933	3.934968	1.922965	acetylated_beyond_accessibility	-0.80506754	1.4288292	0.0058169365	0.5028267
chr20	1437471	2.5649493	0.6419274	1.9230218	acetylated_beyond_accessibility	0.8798824	0.31573743	-0.23885524	-0.25346857
chr17	28952431	6.788972	4.8658104	1.9231615	acetylated_beyond_accessibility	-0.9784708	0.18551207	-0.22817421	-0.04025936
chr10	131928398	4.3694477	2.4461884	1.9232593	acetylated_beyond_accessibility	1.0319295	0.65641665	0.10357714	0.48566866
chr8	13203954	4.836282	2.9128866	1.9233952	acetylated_beyond_accessibility	0.12408495	-0.118174076	0.18401933	0.45926857
chr18	54871421	3.5263605	1.6027641	1.9235964	acetylated_beyond_accessibility	0.31905544	-0.12038839	-0.2533431	0.19489706
chr21	29641982	6.72022	4.7965956	1.9236245	acetylated_beyond_accessibility	-3.3843055	-0.17684603	-0.04053974	0.1012373
chr8	49131895	4.624973	2.7013288	1.9236441	acetylated_beyond_accessibility	-0.3405497	0.3324666	0.0711987	-0.119796276
chr12	121934215	6.340359	4.416649	1.9237103	acetylated_beyond_accessibility	-2.4400733	0.4966879	0.28680944	0.3226471
chr6	10919695	4.1431346	2.219231	1.9239037	acetylated_beyond_accessibility	0.14726734	0.17570233	0.23012996	0.32632923
chr18	50310338	3.465736	1.5415108	1.9242251	acetylated_beyond_accessibility	0.7162924	0.46223617	0.54906106	0.5121274
chr21	33542842	7.3238306	5.399581	1.9242496	acetylated_beyond_accessibility	0.02062893	0.5030551	0.06737089	-0.17712736
chr22	46069062	4.3438053	2.4193227	1.9244826	acetylated_beyond_accessibility	-0.2358365	0.9182079	0.057293892	0.14910507
chr17	59210003	5.1298985	3.2053432	1.9245553	acetylated_beyond_accessibility	0.3408754	0.5951631	0.4651258	0.70248246
chr10	80498959	6.070738	4.1461086	1.9246292	acetylated_beyond_accessibility	-1.8491621	0.3517046	0.05136633	0.45930862
chr7	64999700	6.4488893	4.5233836	1.9255056	acetylated_beyond_accessibility	-1.3661861	0.37869358	0.35019493	0.322546
chr20	47348768	5.616771	3.6911411	1.9256301	acetylated_beyond_accessibility	-1.436739	0.55804443	0.15117407	0.49360514
chr7	97450703	4.356709	2.4310656	1.9256434	acetylated_beyond_accessibility	-0.5987885	0.25740385	-0.27451324	-0.11475396
chr17	80891573	5.4380794	3.5122836	1.9257958	acetylated_beyond_accessibility	1.0084736	0.2555883	0.17881322	-0.16801882
chr7	137978674	4.6151204	2.6891994	1.925921	acetylated_beyond_accessibility	0.24891567	0.6292391	0.0108549595	0.15049839
chr10	104339961	5.9914646	4.0654845	1.9259801	acetylated_beyond_accessibility	-1.0448709	0.5992632	0.2732911	0.41953707
chr12	48352519	5.123964	3.197691	1.9262729	acetylated_beyond_accessibility	-1.1741486	0.15766168	0.08792591	0.28974652
chr7	24779267	4.890349	2.9637852	1.9265637	acetylated_beyond_accessibility	-0.0239892	0.62447023	-0.07615137	0.08706379
chr17	28778759	3.9512436	2.0246265	1.9266171	acetylated_beyond_accessibility	1.2747211	0.30072427	0.4504001	0.6765969
chr17	32355870	4.0430512	2.1162663	1.926785	acetylated_beyond_accessibility	0.7540555	0.39043736	-0.09402704	0.0951426
chr12	40099686	4.934474	3.0076742	1.9267998	acetylated_beyond_accessibility	0.37749052	-0.19038343	0.25512552	0.12802744
chr10	61782209	5.247024	3.320066	1.9269581	acetylated_beyond_accessibility	0.008353949	0.18805408	0.17878032	0.21618485
chr17	7588045	4.8675346	2.9405222	1.9270124	acetylated_beyond_accessibility	-0.049535036	-0.008589268	-0.19555354	0.17033625
chr22	30391428	4.0253515	2.0983038	1.9270477	acetylated_beyond_accessibility	-0.15616608	0.24957085	0.1428163	0.14110589
chr20	44616755	4.1108737	2.1836236	1.9272501	acetylated_beyond_accessibility	0.5309622	-0.083687544	0.09857106	0.015191317
chr6	14110341	4.8202815	2.892867	1.9274144	acetylated_beyond_accessibility	0.94215584	1.135035	0.28133202	0.46786547
chr10	98463197	4.477337	2.5493712	1.9279656	acetylated_beyond_accessibility	-0.64870846	0.039029837	0.33424592	-0.063865185
chr8	78881589	3.1354942	1.207239	1.9282552	acetylated_beyond_accessibility	0.34227526	0.04428327	-0.18872058	-0.001707077
chr18	12492051	5.5645204	3.6361506	1.9283698	acetylated_beyond_accessibility	-1.542403	0.44986796	0.20542264	0.28027987
chr17	55738243	5.857933	3.9294705	1.9284625	acetylated_beyond_accessibility	-1.5937295	-0.16274405	0.4621606	0.46035767
chr8	37748254	3.9512436	2.0226233	1.9286203	acetylated_beyond_accessibility	1.303987	0.25759673	0.32708335	0.50755525
chr18	9404935	6.082219	4.1535296	1.9286895	acetylated_beyond_accessibility	-0.7461481	0.8582802	0.17725325	0.6359806
chr10	11539455	5.236442	3.3077207	1.9287214	acetylated_beyond_accessibility	-0.5380075	-0.0059833527	-0.17625403	-0.2565515
chr21	46188949	5.3936276	3.4642472	1.9293804	acetylated_beyond_accessibility	-0.7404537	0.20393658	-0.01164341	0.1408279
chr10	91589301	4.406719	2.4771304	1.9295888	acetylated_beyond_accessibility	-0.5322871	0.19127917	-0.18275332	0.116101265
chr18	12359738	3.988984	2.0593312	1.9296529	acetylated_beyond_accessibility	-0.036900043	0.42131734	0.10157132	0.15825701
chr7	138252980	3.1780539	1.2479895	1.9300643	acetylated_beyond_accessibility	0.12495315	0.1401354	-0.36365807	-0.09687948
chr8	61761539	5.4930615	3.562887	1.9301746	acetylated_beyond_accessibility	-1.8048332	-0.3674767	-0.21032357	-0.3240881
chr6	158042497	4.7791233	2.8488789	1.9302444	acetylated_beyond_accessibility	0.5463908	0.17574406	-0.13766122	-0.26863766
chr20	44553401	3.988984	2.0580485	1.9309356	acetylated_beyond_accessibility	1.1398761	0.45033646	0.15303254	0.21596622
chr17	21034657	4.564348	2.6333604	1.9309878	acetylated_beyond_accessibility	0.82730603	0.32975078	0.86589813	0.44045973
chr8	130531314	4.2195077	2.2882624	1.9312453	acetylated_beyond_accessibility	-0.33321	0.057249784	0.19007182	0.105765104
chr6	127343833	6.692084	4.7606463	1.9314375	acetylated_beyond_accessibility	0.33772182	0.5449581	0.96404696	0.37885046
chr6	36127675	5.1474943	3.216031	1.9314632	acetylated_beyond_accessibility	-0.5339627	0.81686974	0.30231857	0.17405033
chr20	53622314	6.206576	4.275076	1.9315	acetylated_beyond_accessibility	-0.44552135	0.20462608	0.44712067	0.41511774
chr21	43824533	4.26268	2.3310094	1.9316707	acetylated_beyond_accessibility	-0.14580178	1.0954192	0.23003507	0.52011204
chr6	143035363	4.7184987	2.786768	1.9317307	acetylated_beyond_accessibility	-0.5188873	-0.04429722	-0.011883497	0.042984724
chr12	6961829	6.548219	4.616478	1.9317412	acetylated_beyond_accessibility	-1.6082838	-0.04065132	0.22305012	0.27076197
chr7	130943569	4.7004805	2.7686558	1.9318247	acetylated_beyond_accessibility	-0.22870445	1.0661945	0.35666442	0.6595149
chr6	106888478	5.7203116	3.7884183	1.9318933	acetylated_beyond_accessibility	-1.2124841	0.5248084	0.15874815	0.30090904
chr20	47601336	4.8441873	2.911398	1.9327893	acetylated_beyond_accessibility	0.381325	0.13619614	0.26472926	0.23460507
chr6	36442846	6.629363	4.6964912	1.9328718	acetylated_beyond_accessibility	-0.28567886	-0.05900812	-0.405087	-0.103500366
chr7	104224552	3.637586	1.7044307	1.9331554	acetylated_beyond_accessibility	0.26075113	0.2567035	0.23198342	-0.11938119
chr6	44058860	6.763885	4.8302236	1.9336615	acetylated_beyond_accessibility	-0.91735935	0.6231499	0.115041256	0.30255604
chr6	34557447	4.158883	2.2251906	1.9336925	acetylated_beyond_accessibility	-0.32707703	-0.11039233	-0.40328586	0.061629295
chr8	61760330	6.4118185	4.4780087	1.9338098	acetylated_beyond_accessibility	-1.0795674	0.36790895	0.33711767	0.25351477
chr12	32020815	5.891644	3.9577856	1.9338584	acetylated_beyond_accessibility	-1.1593101	-0.1506002	0.25584126	0.33479118
chr17	78256835	4.5108595	2.5769806	1.9338789	acetylated_beyond_accessibility	-0.12255287	0.6939583	-0.056755066	0.6594658
chr6	13992830	5.2574954	3.323545	1.9339504	acetylated_beyond_accessibility	-1.1606724	-0.041128397	-0.084190845	0.109271765
chr17	4249710	4.890349	2.9562752	1.9340737	acetylated_beyond_accessibility	-0.6482482	-0.07435799	0.35280395	0.256567
chr22	36334526	5.31812	3.3836794	1.9344406	acetylated_beyond_accessibility	0.8243022	0.4962392	0.49710512	0.39052677
chr22	26589311	5.572154	3.6375256	1.9346285	acetylated_beyond_accessibility	-0.100925446	0.5180545	-0.039607525	0.1116848
chr18	3654207	7.152269	5.2175603	1.9347086	acetylated_beyond_accessibility	-1.9180865	0.43904495	0.2944379	0.4901638
chr17	42222333	4.394449	2.4596314	1.9348178	acetylated_beyond_accessibility	0.4739313	-0.85580623	-0.08518076	0.20254135
chr12	57230290	6.1984787	4.263482	1.9349966	acetylated_beyond_accessibility	0.23372269	0.4438529	0.24911118	0.39569902
chr6	129730837	4.8121843	2.8771129	1.9350715	acetylated_beyond_accessibility	-0.26350427	-0.07361603	-0.109170675	0.23130369
chr17	75861482	3.2580965	1.3226919	1.9354045	acetylated_beyond_accessibility	0.29126787	0.82804537	0.01240468	0.059467316
chr12	6368092	4.836282	2.9007967	1.9354851	acetylated_beyond_accessibility	0.4563732	-0.17247415	0.19087338	0.7814429
chr17	16420109	4.890349	2.9545565	1.9357924	acetylated_beyond_accessibility	-0.13139462	0.30057573	0.07577324	0.24234605
chr18	74148464	6.2595816	4.3236356	1.935946	acetylated_beyond_accessibility	0.38336897	0.36241293	0.6040683	0.060476303
chr17	64507613	5.986452	4.049415	1.937037	acetylated_beyond_accessibility	-0.7761402	-0.45950174	-0.010554314	0.022753239
chr7	96236490	6.2383246	4.301221	1.9371037	acetylated_beyond_accessibility	-1.482611	-0.012458801	0.112017155	0.19081879
chr18	70036959	4.59512	2.6576526	1.9374673	acetylated_beyond_accessibility	0.842958	0.8084216	0.24389958	-0.008648157
chr6	31703030	6.902743	4.9652557	1.9374871	acetylated_beyond_accessibility	0.12272596	0.6474061	0.35883904	0.34427452
chr6	144543517	5.4424176	3.5048733	1.9375443	acetylated_beyond_accessibility	-1.3825464	0.36651707	0.13145733	0.45402837
chr21	44818090	5.365976	3.4282784	1.9376974	acetylated_beyond_accessibility	-0.258425	-0.1720798	-1.220398	-0.8247912
chr8	11304590	3.4339871	1.4961689	1.9378183	acetylated_beyond_accessibility	1.1353526	0.24185348	-0.038151026	0.14275932
chr22	39292791	4.934474	2.9964218	1.9380522	acetylated_beyond_accessibility	-0.8066323	-0.14423752	-0.522393	-0.18029237
chr12	54472875	5.9322453	3.9941056	1.9381397	acetylated_beyond_accessibility	-0.8045664	1.0807569	0.3675387	0.57291484
chr6	150268112	5.820083	3.8815289	1.9385543	acetylated_beyond_accessibility	-2.2880034	-0.40265965	-0.26107764	0.05643916
chr10	103197357	4.3694477	2.4307806	1.938667	acetylated_beyond_accessibility	0.0879612	1.2311213	0.374439	0.5945847
