chr	center	observed_log	atac_pred_log	true_residual	class	GMseq_to_K562_residual	GMmm_to_K562_residual	GMresSeq_to_K562_residual	GMresMM_to_K562_residual
chr17	33871863	6.3613024	4.8124056	1.5488968	acetylated_beyond_accessibility	-1.945996	-1.3359578	-0.1761694	-0.27789402
chr8	124007166	5.676754	4.1276298	1.5491242	acetylated_beyond_accessibility	-1.7208433	-0.3578484	-0.032339096	0.19820642
chr10	25117976	3.218876	1.6697459	1.54913	acetylated_beyond_accessibility	0.28619504	0.34052324	0.31256485	0.111288905
chr7	142806220	3.583519	2.0342882	1.5492308	acetylated_beyond_accessibility	-0.14665174	0.24519038	-0.020350933	-0.034721375
chr8	143616379	4.8675346	3.3180087	1.549526	acetylated_beyond_accessibility	-0.7149341	-0.4176147	-0.08114505	0.303025
chr17	42314500	6.3868794	4.8373184	1.549561	acetylated_beyond_accessibility	-2.2836523	0.42496204	0.031019688	0.3466797
chr18	2571275	7.200425	5.6505246	1.5499005	acetylated_beyond_accessibility	-2.115638	-0.049120903	0.19678497	0.7066636
chr7	92904487	4.2341065	2.684155	1.5499516	acetylated_beyond_accessibility	0.7616403	-0.12756014	0.089221	0.7435467
chr18	48872945	3.6109178	2.0603447	1.5505731	acetylated_beyond_accessibility	0.56157494	0.05760479	0.19116378	0.24558806
chr17	73225138	4.1743875	2.623604	1.5507834	acetylated_beyond_accessibility	-0.20201612	-0.5581548	0.34239507	-0.020834208
chr8	79854801	4.7791233	3.2282937	1.5508296	acetylated_beyond_accessibility	-0.5528002	-0.29555988	0.3059466	0.20121527
chr21	39209194	5.0998664	3.5489988	1.5508676	acetylated_beyond_accessibility	-1.1682796	-0.25692034	0.17228699	0.37340832
chr10	32346803	6.7117405	5.1608524	1.5508881	acetylated_beyond_accessibility	-1.1009464	-0.685904	-0.18809891	-0.5579443
chr12	121624781	5.220356	3.6694188	1.5509372	acetylated_beyond_accessibility	-1.1232471	-0.93045235	-0.1838727	0.049109697
chr6	7698035	5.484797	3.9332356	1.5515614	acetylated_beyond_accessibility	-0.68365955	-0.29805732	0.24319124	0.49698687
chr17	45147340	6.7357802	5.184137	1.5516434	acetylated_beyond_accessibility	-1.2936258	-0.11635733	-0.043210983	0.37582302
chr20	44616755	4.1108737	2.5588992	1.5519745	acetylated_beyond_accessibility	0.15568662	-0.45896316	0.09857106	0.015191317
chr22	46754434	5.874931	4.3227215	1.5522094	acetylated_beyond_accessibility	-1.7691789	-1.137373	-0.047529697	0.21257019
chr6	28665190	3.5553482	2.0029285	1.5524197	acetylated_beyond_accessibility	0.17887926	-0.14661646	0.06891656	0.20829439
chr7	119950567	5.1298985	3.5773053	1.5525932	acetylated_beyond_accessibility	-1.3430789	-0.74974394	-0.39897037	-0.263896
chr22	30435098	4.0073333	2.4547193	1.552614	acetylated_beyond_accessibility	0.5370481	-0.6539166	0.6483779	-0.038274765
chr20	671634	5.641907	4.08925	1.5526571	acetylated_beyond_accessibility	-3.235243	-1.5838351	-0.2648599	-0.286932
chr6	31734840	7.1785455	5.62582	1.5527253	acetylated_beyond_accessibility	-2.5578508	-0.11055565	-0.2056694	0.41554213
chr17	44095928	6.1717005	4.6182256	1.5534749	acetylated_beyond_accessibility	-0.49756765	0.07704258	0.23651075	0.73239946
chr12	28780224	2.944439	1.3907568	1.5536821	acetylated_beyond_accessibility	0.22413039	-0.53608	-0.1859045	-0.119806886
chr8	10805349	2.8332133	1.2790365	1.5541768	acetylated_beyond_accessibility	1.5062537	0.2933538	0.21626854	0.3852868
chr18	35110722	5.9215784	4.3672214	1.554357	acetylated_beyond_accessibility	-2.9139452	-0.29676342	0.16938162	0.20668697
chr6	157100356	4.26268	2.7077086	1.5549715	acetylated_beyond_accessibility	0.49069357	-0.25224614	0.34343433	0.3144095
chr6	3023988	7.096721	5.541536	1.5551853	acetylated_beyond_accessibility	-1.683667	0.100569725	0.6283603	0.1846366
chr18	54946076	5.3565865	3.8006704	1.5559161	acetylated_beyond_accessibility	-1.6847191	-0.70918846	0.26332307	-0.0327096
chr7	2024475	3.4011974	1.8449512	1.5562463	acetylated_beyond_accessibility	1.2472272	0.038077354	0.7776203	0.22328067
chr17	15959040	5.5134287	3.9571028	1.5563259	acetylated_beyond_accessibility	-1.4098132	-0.6857717	-0.00620389	-0.023858547
chr17	36529289	4.0775375	2.5210633	1.5564742	acetylated_beyond_accessibility	0.7004242	0.21918249	0.42035484	0.5273633
chr20	9139651	4.727388	3.1708143	1.5565736	acetylated_beyond_accessibility	-0.8913629	-0.27762175	0.18116856	0.4756453
chr10	24569871	6.2859983	4.7293725	1.5566258	acetylated_beyond_accessibility	-2.1584423	0.440073	-0.18914366	0.96612835
chr18	70028916	3.5263605	1.969713	1.5566475	acetylated_beyond_accessibility	-0.057055593	-0.5108304	-0.14484549	0.058771133
chr22	39283162	5.7525725	4.19576	1.5568128	acetylated_beyond_accessibility	-1.1089592	-0.2568736	0.19154644	0.25344133
chr17	78214435	5.7930136	4.2361717	1.5568419	acetylated_beyond_accessibility	-1.75704	-0.808234	-0.19443941	-0.2328434
chr6	137811598	5.159055	3.602173	1.5568821	acetylated_beyond_accessibility	-0.19526172	0.52882886	0.5246093	0.6112516
chr6	3023391	7.034388	5.4774537	1.5569344	acetylated_beyond_accessibility	-2.3839214	0.28989983	0.59346247	0.20556593
chr8	37849920	6.3261495	4.7690334	1.557116	acetylated_beyond_accessibility	0.47271585	0.51979065	0.88379765	1.2023869
chr12	1328594	3.8501477	2.2929182	1.5572295	acetylated_beyond_accessibility	0.72387767	0.32119036	0.5664139	0.70957327
chr10	71638284	6.6253924	5.0674515	1.557941	acetylated_beyond_accessibility	-2.1865435	0.113414764	0.49958563	0.8028455
chr22	50330926	5.3752785	3.81719	1.5580885	acetylated_beyond_accessibility	-1.8549614	-0.21048045	-0.08120227	-0.00037527084
chr6	135423857	3.8918204	2.3335757	1.5582447	acetylated_beyond_accessibility	-0.62262976	-0.78549767	-0.15836382	-0.36469436
chr7	2758107	6.4457197	4.8872967	1.558423	acetylated_beyond_accessibility	-1.093235	0.12098026	-0.08372736	0.12818336
chr7	1461109	6.2785215	4.7199965	1.5585251	acetylated_beyond_accessibility	-1.539253	0.63811207	-0.24178696	0.7146168
chr22	19432051	6.659294	5.1006494	1.5586448	acetylated_beyond_accessibility	-1.510045	-0.27426147	-0.45034552	-0.105917454
chr10	73940963	5.043425	3.48464	1.5587852	acetylated_beyond_accessibility	-0.8410392	0.08525872	-0.4573908	0.31602883
chr17	36544082	6.383507	4.824719	1.5587878	acetylated_beyond_accessibility	-1.1633615	0.6444688	0.1030364	0.47774172
chr22	22559325	7.031741	5.472806	1.5589352	acetylated_beyond_accessibility	-2.4423447	-0.50222874	-0.35035467	0.24726295
chr22	35216237	3.8501477	2.2909942	1.5591536	acetylated_beyond_accessibility	0.12896585	-0.02704215	0.46943974	0.6389346
chr22	39320539	5.820083	4.260784	1.559299	acetylated_beyond_accessibility	-0.6499002	-0.8750422	0.17921686	0.2573223
chr8	68152738	5.480639	3.921177	1.5594621	acetylated_beyond_accessibility	-2.4320698	-0.8159535	-0.07522559	-0.31048775
chr22	27719813	4.204693	2.64435	1.5603428	acetylated_beyond_accessibility	-0.41329432	-0.99146533	-0.08620691	-0.35912776
chr17	80891573	5.4380794	3.8772726	1.5608068	acetylated_beyond_accessibility	0.6434846	-0.10940075	0.17881298	-0.16801882
chr8	127852253	4.912655	3.3515148	1.5611401	acetylated_beyond_accessibility	-1.7618837	-0.8509953	-0.17077398	-0.09444618
chr10	5682124	4.6634393	3.1020782	1.5613611	acetylated_beyond_accessibility	-0.77527094	-0.0017516613	-0.018121004	-0.036842585
chr8	61759825	6.317165	4.755596	1.5615687	acetylated_beyond_accessibility	-1.9147432	-0.56929064	0.20460653	0.32064724
chr12	6167731	5.433722	3.8719397	1.5617824	acetylated_beyond_accessibility	-0.39497375	-1.1745937	0.14912558	0.3784299
chr22	43970003	5.799093	4.2372804	1.5618124	acetylated_beyond_accessibility	-1.6932507	-0.79584885	-0.16451359	-0.12028599
chr20	30713783	2.3025851	0.74057645	1.5620086	acetylated_beyond_accessibility	1.2437339	-0.09220624	-0.2327038	0.13287789
chr10	89328013	5.4510384	3.8882902	1.5627482	acetylated_beyond_accessibility	0.12590194	0.28507733	1.1913626	1.0656569
chr7	157264187	2.6390574	1.0761559	1.5629015	acetylated_beyond_accessibility	2.0050871	-0.0030817986	0.057209373	0.029865146
chr22	20982103	6.99485	5.4318304	1.5630198	acetylated_beyond_accessibility	-2.0113556	-0.5008898	-1.1890879	0.40753222
chr7	97117597	6.2265368	4.663229	1.5633078	acetylated_beyond_accessibility	1.0580711	0.26398993	0.8126664	0.48471117
chr6	36118765	6.066108	4.502776	1.5633321	acetylated_beyond_accessibility	-2.568175	-0.8635454	-0.1631155	-0.1907649
chr22	29569160	4.2341065	2.6707716	1.563335	acetylated_beyond_accessibility	0.30838466	-0.04061842	0.21144128	0.4185853
chr20	32160111	5.332719	3.7693365	1.5633824	acetylated_beyond_accessibility	-2.2119653	-0.16852021	0.04441881	0.4980619
chr20	23334303	2.7725887	1.2090421	1.5635467	acetylated_beyond_accessibility	0.41938305	0.12690043	0.49842393	0.18333125
chr6	85581057	5.0039463	3.4401453	1.563801	acetylated_beyond_accessibility	-1.6701257	-0.08236289	-0.07756686	0.054757595
chr10	7231402	4.6821313	3.1181822	1.5639491	acetylated_beyond_accessibility	-0.9673116	-0.29686618	0.1805079	0.14558268
chr10	5934301	5.755742	4.1917253	1.5640168	acetylated_beyond_accessibility	-1.3394768	-0.538182	0.26086283	0.5047054
chr22	29079247	4.3438053	2.7796824	1.5641229	acetylated_beyond_accessibility	0.11457181	-1.0084889	0.15594745	0.0024852753
chr7	30403739	3.4339871	1.8694109	1.5645763	acetylated_beyond_accessibility	-0.5748285	-0.49327195	-0.2782699	-0.07557738
chr6	36873799	5.411646	3.846778	1.564868	acetylated_beyond_accessibility	-1.3438401	0.27145147	0.2779622	0.3490944
chr7	117210954	4.6151204	3.0499377	1.5651827	acetylated_beyond_accessibility	-0.760777	0.4014659	-0.045876026	0.7503805
chr17	17841728	4.9767337	3.4113402	1.5653934	acetylated_beyond_accessibility	-0.99036336	-0.018132687	0.021128178	0.49020362
chr10	132005246	3.8286414	2.2631025	1.5655389	acetylated_beyond_accessibility	0.9876058	-0.20676374	0.2286079	0.5196197
chr17	33942601	3.8501477	2.2843218	1.5658259	acetylated_beyond_accessibility	2.1804438	-0.60659146	0.24206066	-0.0067737103
chr22	30391428	4.0253515	2.4585938	1.5667577	acetylated_beyond_accessibility	-0.5164561	-0.110719204	0.1428163	0.14110589
chr6	88891336	3.988984	2.4220145	1.5669696	acetylated_beyond_accessibility	-0.62995374	-0.24640608	-0.0446887	0.09414506
chr20	58420993	3.4965076	1.9288766	1.567631	acetylated_beyond_accessibility	0.33686495	-0.44284213	0.013032198	-0.0058170557
chr20	44544538	4.2195077	2.6517253	1.5677824	acetylated_beyond_accessibility	-0.69861984	-0.4650221	0.23642826	-0.16920519
chr6	3913256	4.0943446	2.52653	1.5678146	acetylated_beyond_accessibility	-0.9641299	-0.4821763	-0.13134503	0.14994502
chr17	55735987	3.295837	1.7280011	1.5678358	acetylated_beyond_accessibility	0.004722357	-0.099791884	0.121145725	0.55518055
chr20	2871314	5.6240177	4.0561285	1.5678892	acetylated_beyond_accessibility	-1.4535832	-0.24645567	0.1432972	0.21314192
chr8	129726628	4.2904596	2.7224615	1.5679982	acetylated_beyond_accessibility	-1.7655001	-1.0294135	-0.29284406	-0.4484825
chr17	37273523	2.9957323	1.4277128	1.5680195	acetylated_beyond_accessibility	1.1780332	-0.11780691	0.21753931	0.113007426
chr7	138565846	4.204693	2.6366436	1.5680492	acetylated_beyond_accessibility	0.5430267	0.4103315	0.4358151	0.36026335
chr10	131928398	4.3694477	2.8009853	1.5684624	acetylated_beyond_accessibility	0.6771326	0.30161977	0.10357714	0.48566866
chr17	29178493	6.3261495	4.757675	1.5684743	acetylated_beyond_accessibility	-2.3134465	0.6851487	0.1307354	0.90174866
chr20	53642975	5.755742	4.1865907	1.5691514	acetylated_beyond_accessibility	-1.070482	0.28339434	0.32515526	0.41069746
chr17	48279807	3.583519	2.0141082	1.5694108	acetylated_beyond_accessibility	-0.35320473	0.578238	0.2868483	0.52505374
chr12	45338489	4.1108737	2.5414314	1.5694423	acetylated_beyond_accessibility	-0.20146918	0.30561233	0.25973988	0.43908453
chr6	27777274	5.7203116	4.1507034	1.5696082	acetylated_beyond_accessibility	-0.46117687	0.8985605	0.4829178	0.93646955
chr17	4966421	5.5012584	3.9315295	1.5697289	acetylated_beyond_accessibility	-1.7650492	-0.7849865	-0.08125973	-0.06604338
chr10	101060165	5.192957	3.6229465	1.5700104	acetylated_beyond_accessibility	-0.20378637	-0.53118086	0.40049577	0.26853585
chr6	137223962	4.727388	3.157022	1.5703659	acetylated_beyond_accessibility	-0.5704851	-0.058362722	0.26012897	0.14085293
chr17	64927764	3.583519	2.012966	1.5705531	acetylated_beyond_accessibility	0.40786552	-0.34785545	-0.10012734	0.23790812
chr12	645809	4.75359	3.1828456	1.5707445	acetylated_beyond_accessibility	-1.5980124	-0.72514105	-0.14004517	-0.055191994
chr6	4055614	3.4011974	1.8295114	1.571686	acetylated_beyond_accessibility	0.5248699	-0.09857178	-0.0884738	0.14705825
chr22	30435805	3.9512436	2.3790598	1.5721838	acetylated_beyond_accessibility	2.6121364	-0.39033794	1.3297241	0.3750093
chr6	30737648	3.7376697	2.165122	1.5725477	acetylated_beyond_accessibility	1.8855972	0.93405724	0.50854015	0.61068225
chr18	60053885	5.5412636	3.9683492	1.5729144	acetylated_beyond_accessibility	-1.5584776	-1.7326379	-0.03135872	-0.38713408
chr6	158366549	5.966147	4.3932023	1.5729446	acetylated_beyond_accessibility	-0.73964953	-0.28609514	0.5657749	0.6769481
chr6	28648272	4.276666	2.7035067	1.5731595	acetylated_beyond_accessibility	-0.061713934	-0.9075868	-0.16168022	-0.08261275
chr8	101138553	4.8121843	3.2390141	1.5731702	acetylated_beyond_accessibility	-2.0094507	-0.9168947	0.04563141	-0.53701043
chr18	50928784	3.1780539	1.6045829	1.573471	acetylated_beyond_accessibility	1.5308291	-0.06966257	0.41456234	0.3799137
chr17	42135854	3.7841897	2.2105975	1.5735922	acetylated_beyond_accessibility	1.4092028	0.7972553	0.56905127	0.6233225
chr22	38145933	3.4339871	1.8603668	1.5736203	acetylated_beyond_accessibility	0.96130633	-0.4738555	0.032600045	-0.15061307
chr7	602683	5.894403	4.3205814	1.5738215	acetylated_beyond_accessibility	-0.97028065	-0.6975658	-0.1751895	-0.23014021
chr6	44925629	3.4965076	1.9225938	1.5739138	acetylated_beyond_accessibility	0.007635355	-0.7233964	0.08278465	-0.014576197
chr8	144848682	3.8918204	2.3176746	1.5741458	acetylated_beyond_accessibility	-0.14993167	-0.18988657	0.39974475	0.012659073
chr18	55731743	5.0998664	3.5255802	1.5742862	acetylated_beyond_accessibility	-1.4056118	-0.8481035	-0.19885564	-0.13509035
chr12	31749361	5.846439	4.272109	1.5743299	acetylated_beyond_accessibility	0.05143547	-0.6278999	0.3191557	0.3505392
chr12	8325295	2.4849067	0.91052806	1.5743786	acetylated_beyond_accessibility	1.0395244	-0.512744	-0.015177906	0.08818507
chr8	129677911	4.0775375	2.503052	1.5744855	acetylated_beyond_accessibility	-1.5100758	-0.34293342	0.120574474	0.12219167
chr10	70743063	6.059123	4.484611	1.574512	acetylated_beyond_accessibility	-1.8141804	-0.57954407	0.075620174	0.30681324
chr7	20238820	4.934474	3.3587925	1.5756814	acetylated_beyond_accessibility	-0.8217745	-0.032950163	-0.06568527	0.12624526
chr10	112912656	3.637586	2.0618188	1.5757673	acetylated_beyond_accessibility	0.9112437	-0.73559344	0.15277648	0.035262585
chr21	34967688	4.3307333	2.7546566	1.5760767	acetylated_beyond_accessibility	-0.34581804	-1.0420606	-0.33481193	-0.27467513
chr7	103344264	6.508769	4.9326143	1.5761547	acetylated_beyond_accessibility	-0.32438993	0.021560192	0.11590767	0.4369278
chr7	108539213	3.9512436	2.3749042	1.5763395	acetylated_beyond_accessibility	-0.92810583	-0.40458846	-0.26817513	-0.13662481
chr7	2355573	5.529429	3.9529235	1.5765054	acetylated_beyond_accessibility	-1.2560604	-0.3949573	-0.43928552	-0.32430863
chr12	109477690	6.100319	4.523662	1.5766568	acetylated_beyond_accessibility	1.878048	0.51683617	0.64470625	0.23401737
chr12	56244121	4.8751974	3.2983093	1.5768881	acetylated_beyond_accessibility	-1.4697967	-0.93626547	-0.24808407	-0.3048048
chr7	23722970	4.1271343	2.5500584	1.577076	acetylated_beyond_accessibility	-0.94855094	-0.31452942	-0.20785332	-0.45347857
chr7	106775806	7.2584124	5.681158	1.5772543	acetylated_beyond_accessibility	-3.820585	-0.4157753	-0.28072357	-0.1906538
chr6	19999818	4.304065	2.7268062	1.5772591	acetylated_beyond_accessibility	0.32194972	0.8216493	0.47679377	0.60134315
chr22	39626342	4.6634393	3.0859983	1.577441	acetylated_beyond_accessibility	-1.1331177	-0.86213017	-0.41764665	-0.6887467
chr20	372021	7.1762547	5.5985475	1.5777073	acetylated_beyond_accessibility	-3.6222196	-0.30076075	0.47549486	0.7938285
chr22	45639085	3.5553482	1.9772817	1.5780665	acetylated_beyond_accessibility	0.15064824	-0.9131454	-0.65485	-0.5113518
chr20	380051	6.510258	4.9321756	1.5780826	acetylated_beyond_accessibility	-1.557194	-0.19726086	0.09807396	-0.15776968
chr22	42180486	4.634729	3.0563622	1.5783668	acetylated_beyond_accessibility	-0.9021411	-0.41126943	0.024271488	-0.19716215
chr12	64459645	4.4308167	2.8520346	1.5787821	acetylated_beyond_accessibility	0.19986367	0.07122064	0.6109307	0.72112226
chr17	59786838	6.6770835	5.098206	1.5788774	acetylated_beyond_accessibility	-1.1013706	-0.42368364	0.4677701	0.33118963
chr12	57112478	5.7462034	4.1667175	1.5794859	acetylated_beyond_accessibility	-2.3794758	-0.82695746	-0.6693959	0.06051302
chr18	3603396	7.4289274	5.8494296	1.5794978	acetylated_beyond_accessibility	-3.184293	-0.1666112	-0.0276227	0.22556543
chr17	4657767	3.7612002	2.1814985	1.5797017	acetylated_beyond_accessibility	1.3096755	0.33826137	0.09936237	0.3541882
chr21	44853896	5.0998664	3.5199628	1.5799036	acetylated_beyond_accessibility	-1.7484956	-0.9667342	-0.56853485	-0.17562175
chr10	12055934	4.189655	2.6095078	1.580147	acetylated_beyond_accessibility	-0.2214551	0.07630205	0.4225273	0.26308942
chr6	33271686	7.0992017	5.5189633	1.5802383	acetylated_beyond_accessibility	0.32732058	1.1097784	1.0909004	0.8291135
chr20	54208086	6.393591	4.813276	1.5803151	acetylated_beyond_accessibility	-2.3570871	-1.1305468	-0.91608953	0.17805004
chr22	19910111	5.198497	3.6179967	1.5805001	acetylated_beyond_accessibility	-1.801439	0.13318682	-0.28515053	0.21116543
chr20	41539522	5.3375382	3.7568693	1.5806689	acetylated_beyond_accessibility	-2.3784218	-1.1644003	0.1988635	-0.45282936
chr7	12590764	5.2983174	3.7174923	1.5808251	acetylated_beyond_accessibility	-1.5538394	0.382735	0.101326704	0.55635524
chr12	132770294	3.6635616	2.0827136	1.580848	acetylated_beyond_accessibility	1.1848121	0.90746903	0.6532421	0.5688453
chr10	18583027	4.7184987	3.137247	1.5812516	acetylated_beyond_accessibility	-0.7292478	-0.011851788	-0.0949893	0.12912393
chr12	55167185	2.7725887	1.1913209	1.5812678	acetylated_beyond_accessibility	0.37425423	-0.07850003	0.036955476	0.05738187
chr17	29695090	3.583519	2.0017514	1.5817676	acetylated_beyond_accessibility	-0.14041781	-0.36979234	0.2044313	0.22240114
chr17	13523061	4.882802	3.3010283	1.5817738	acetylated_beyond_accessibility	-0.5403118	0.33245873	0.318851	0.52584004
chr6	33419168	6.152733	4.5706153	1.5821176	acetylated_beyond_accessibility	-0.103170395	0.5723343	0.40262175	0.627553
chr8	38082750	6.3261495	4.7438593	1.5822902	acetylated_beyond_accessibility	-2.3902535	-0.615407	0.32145262	0.28404474
chr7	102992010	6.0935698	4.5111084	1.5824614	acetylated_beyond_accessibility	-2.1833274	-0.23666191	-0.17607117	-0.06531572
chr10	28839096	5.209486	3.626567	1.5829191	acetylated_beyond_accessibility	-0.80856586	-0.56531906	-0.03488636	-0.22870874
chr8	78881589	3.1354942	1.552212	1.5832822	acetylated_beyond_accessibility	-0.0026977062	-0.3006897	-0.18872058	-0.001707077
chr17	72907513	4.75359	3.170298	1.583292	acetylated_beyond_accessibility	-0.74064684	-0.46458602	0.26394558	0.021033287
chr20	47259247	3.8286414	2.2450483	1.5835931	acetylated_beyond_accessibility	1.0190985	0.26979208	0.17792487	-0.08994222
chr8	74866610	3.465736	1.8820148	1.5837212	acetylated_beyond_accessibility	-0.7906728	-0.56703126	-0.25884557	0.060603857
